DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2020-10-09 21:45:00,5.7,13486.0,226.0,6.9,30.0,848.0,4.8,11770.0,11770.0
2020-10-09 22:00:00,6.2,14511.0,226.0,6.8,30.0,848.0,4.7,11305.0,11305.0
2020-10-09 22:15:00,6.5,15419.0,226.0,6.7,30.0,848.0,4.8,11702.0,11702.0
2020-10-09 22:30:00,6.7,16209.0,227.0,6.6,29.0,848.0,4.4,9965.0,9965.0
2020-10-09 22:45:00,6.8,16998.0,229.0,6.5,29.0,848.0,4.9003625446701315,8867.0,8867.0
2020-10-09 23:00:00,7.0,17788.0,230.0,6.4,28.0,848.0,4.780414448364377,7743.0,7743.0
2020-10-09 23:15:00,7.0,18288.0,231.0,6.4,28.0,848.0,3.6,5963.0,5963.0
2020-10-09 23:30:00,6.8,18498.0,233.0,6.3,27.0,848.0,3.5,5641.0,5641.0
2020-10-09 23:45:00,6.7,18708.0,235.0,6.2,27.0,848.0,4.4,9430.0,9430.0
2020-10-10 00:00:00,7.9,20884.0,239.0,6.3,31.0,847.0,4.8,11717.0,11717.0
2020-10-10 00:15:00,8.0,21127.0,238.0,6.2,31.0,847.0,4.9,12062.0,12062.0
2020-10-10 00:30:00,7.9,20762.0,239.0,6.1,32.0,847.0,5.4,14000.0,14000.0
2020-10-10 00:45:00,7.9,20397.0,240.0,6.0,32.0,847.0,5.3,14483.0,14483.0
2020-10-10 01:00:00,7.8,20032.0,240.0,5.9,33.0,847.0,5.4,16127.0,16127.0
2020-10-10 01:15:00,7.7,19509.0,240.0,5.7,33.0,847.0,4.8,12377.0,12377.0
2020-10-10 01:30:00,7.6,18826.0,241.0,5.5,34.0,847.0,5.2,14473.0,14473.0
2020-10-10 01:45:00,7.4,18143.0,242.0,5.4,35.0,847.0,4.6,10495.0,10495.0
2020-10-10 02:00:00,7.2,17460.0,242.0,5.2,36.0,847.0,3.9,6957.0,6957.0
2020-10-10 02:15:00,7.0,16754.0,243.0,5.0,36.0,847.0,4.0,7553.0,7553.0
2020-10-10 02:30:00,6.8,16024.0,244.0,4.9,37.0,847.0,3.7,5513.0,5513.0
2020-10-10 02:45:00,6.5,15295.0,245.0,4.7,37.0,846.0,3.6,5476.0,5476.0
2020-10-10 03:00:00,6.3,14565.0,247.0,4.6,38.0,846.0,2.9,3207.0,3207.0
2020-10-10 03:15:00,5.9,13743.0,249.0,4.3,39.0,846.0,2.8,2172.0,2172.0
2020-10-10 03:30:00,5.4,12828.0,255.0,4.0,40.0,846.0,2.7,1834.0,1834.0
2020-10-10 03:45:00,4.9,11913.0,262.0,3.6,41.0,846.0,2.4,1114.0,1114.0
2020-10-10 04:00:00,4.5,10998.0,270.0,3.3,42.0,846.0,2.1,404.0,404.0
2020-10-10 04:15:00,4.1,10267.0,277.0,3.2,42.0,846.0,2.0,134.0,134.0
2020-10-10 04:30:00,3.8,9720.0,287.0,3.4,41.0,846.0,1.7,-89.0,0.0
2020-10-10 04:45:00,3.6,9173.0,297.0,3.6,40.0,846.0,1.9,-110.0,0.0
2020-10-10 05:00:00,3.5,8626.0,309.0,3.8,39.0,846.0,1.7,-96.0,0.0
2020-10-10 05:15:00,3.3,8041.0,314.0,4.1,38.0,846.0,2.2,93.0,93.0
2020-10-10 05:30:00,2.9,7420.0,314.0,4.4,37.0,846.0,2.9,1888.0,1888.0
2020-10-10 05:45:00,2.5,6799.0,313.0,4.7,35.0,846.0,2.1,686.0,686.0
2020-10-10 06:00:00,2.1,6178.0,313.0,5.0,34.0,846.0,2.2,749.0,749.0
2020-10-10 06:15:00,1.8,5731.0,313.0,5.4,32.0,846.0,2.0,500.0,500.0
2020-10-10 06:30:00,1.6,5459.0,320.0,5.8,31.0,846.0,1.6,-10.0,0.0
2020-10-10 06:45:00,1.3,5187.0,328.0,6.2,30.0,847.0,,-61.0,0.0
2020-10-10 07:00:00,1.2,4915.0,340.0,6.6,29.0,847.0,,-81.0,0.0
2020-10-10 07:15:00,1.2,4541.0,351.0,6.8,28.0,847.0,1.8,-47.0,0.0
2020-10-10 07:30:00,1.4,4064.0,0.0,6.9,28.0,847.0,2.1,-12.0,0.0
2020-10-10 07:45:00,1.5,3588.0,8.0,7.0,27.0,847.0,2.3,62.0,62.0
2020-10-10 08:00:00,1.8,3111.0,16.0,7.1,27.0,847.0,2.6,580.0,580.0
2020-10-10 08:15:00,2.0,2787.0,24.0,7.1,27.0,847.0,2.3,789.0,789.0
2020-10-10 08:30:00,2.1,2614.0,31.0,7.1,27.0,847.0,2.4,378.0,378.0
2020-10-10 08:45:00,2.4,2441.0,38.0,7.1,28.0,847.0,1.8,-22.0,0.0
2020-10-10 09:00:00,2.6,2268.0,43.0,7.1,28.0,847.0,1.7,-77.0,0.0
2020-10-10 09:15:00,2.8,2272.0,48.0,7.2,28.0,847.0,1.9,-60.0,0.0
2020-10-10 09:30:00,2.8,2453.0,51.0,7.4,27.0,847.0,,-72.0,0.0
2020-10-10 09:45:00,2.9,2634.0,52.0,7.6,26.0,847.0,,-65.0,0.0
2020-10-10 10:00:00,2.9,2815.0,55.0,7.8,25.0,847.0,1.8,43.0,43.0
2020-10-10 10:15:00,3.0,2992.0,53.0,8.0,25.0,847.0,,-44.0,0.0
2020-10-10 10:30:00,3.0,3163.0,48.0,8.2,24.0,847.0,,-33.0,0.0
2020-10-10 10:45:00,3.0,3334.0,40.0,8.3,23.0,847.0,1.6,-31.0,0.0
2020-10-10 11:00:00,3.0,3505.0,34.0,8.5,22.0,847.0,2.0,-43.0,0.0
2020-10-10 11:15:00,3.2,3723.0,30.0,8.6,22.0,847.0,2.849454978032929,997.0,997.0
2020-10-10 11:30:00,3.5,3988.0,27.0,8.6,22.0,847.0,3.234310053295917,7056.0,7056.0
2020-10-10 11:45:00,3.8,4254.0,25.0,8.7,21.0,847.0,4.9,12347.0,12347.0
2020-10-10 12:00:00,4.0,4519.0,23.0,8.7,21.0,847.0,4.7,10616.0,10616.0
2020-10-10 12:15:00,4.0,4668.0,23.0,8.7,21.0,847.0,4.3,8897.0,8897.0
2020-10-10 12:30:00,3.9,4699.0,26.0,8.7,21.0,847.0,3.2,4242.0,4242.0
2020-10-10 12:45:00,3.8,4730.0,28.0,8.8,21.0,846.0,2.9,2938.0,2938.0
2020-10-10 13:00:00,3.7,4761.0,31.0,8.8,21.0,846.0,2.7,2159.0,2159.0
2020-10-10 13:15:00,3.6,4956.0,34.0,8.9,21.0,846.0,2.8,2537.0,2537.0
2020-10-10 13:30:00,3.6,5315.0,37.0,9.2,21.0,846.0,3.0,2732.0,2732.0
2020-10-10 13:45:00,3.8,5674.0,42.0,9.5,20.0,845.0,3.8,6512.0,6512.0
2020-10-10 14:00:00,3.8,6033.0,45.0,9.8,20.0,845.0,3.1,4104.0,4104.0
2020-10-10 14:15:00,3.8,6562.0,47.0,10.0,20.0,845.0,2.8,2808.0,2808.0
2020-10-10 14:30:00,3.8,7259.0,47.0,10.2,20.0,845.0,2.5,1728.0,1728.0
2020-10-10 14:45:00,3.8,7956.0,48.0,10.4,20.0,845.0,2.4,845.0,845.0
2020-10-10 15:00:00,3.8,8653.0,48.0,10.6,20.0,845.0,2.7,1072.0,1072.0
2020-10-10 15:15:00,3.9,9268.0,44.0,10.7,20.0,845.0,3.5,4431.0,4431.0
2020-10-10 15:30:00,4.2,9799.0,38.0,10.7,20.0,845.0,5.6,15527.0,15527.0
2020-10-10 15:45:00,4.5,10330.0,33.0,10.6,21.0,845.0,7.9,38381.0,38381.0
2020-10-10 16:00:00,4.9,10861.0,29.0,10.6,21.0,845.0,15.5,87619.0,87619.0
2020-10-10 16:15:00,5.3,11960.0,28.0,10.5,21.0,845.0,12.7,87838.0,87838.0
2020-10-10 16:30:00,5.8,13628.0,30.0,10.2,22.0,845.0,10.6,78897.0,78897.0
2020-10-10 16:45:00,6.2,15297.0,31.0,9.9,22.0,845.0,8.8,56025.0,56025.0
2020-10-10 17:00:00,6.7,16965.0,33.0,9.6,23.0,845.0,9.1,57544.0,57544.0
2020-10-10 17:15:00,7.0,18226.0,35.0,9.2,23.0,845.0,8.3,45637.0,45637.0
2020-10-10 17:30:00,7.1,19080.0,37.0,8.8,24.0,845.0,7.7,38531.0,38531.0
2020-10-10 17:45:00,7.3,19934.0,39.0,8.4,25.0,845.0,8.1,40431.0,40431.0
2020-10-10 18:00:00,7.5,20788.0,41.0,8.0,26.0,845.0,9.8,67483.0,67483.0
2020-10-10 18:15:00,7.6,20947.0,40.0,7.6,26.0,845.0,10.997066377071015,79060.0,79060.0
2020-10-10 18:30:00,7.6,20410.0,38.0,7.2,26.0,845.0,11.220033346164756,78257.0,78257.0
2020-10-10 18:45:00,7.7,19873.0,35.0,6.9,27.0,846.0,7.3,37188.0,37188.0
2020-10-10 19:00:00,7.7,19336.0,33.0,6.5,27.0,846.0,6.3,24213.0,24213.0
2020-10-10 19:15:00,7.8,18909.0,32.0,6.1,27.0,846.0,6.936912232593006,17788.0,17788.0
2020-10-10 19:30:00,7.9,18590.0,31.0,5.6,26.0,846.0,5.733503724411672,18324.0,18324.0
2020-10-10 19:45:00,7.9,18271.0,31.0,5.2,25.0,847.0,5.0,14262.0,14262.0
2020-10-10 20:00:00,7.9,17952.0,31.0,4.7,24.0,847.0,3.3,3368.0,3368.0
2020-10-10 20:15:00,7.8,17196.0,32.0,4.4,24.0,847.0,3.7,4981.0,4981.0
2020-10-10 20:30:00,7.5,16001.0,35.0,4.1,24.0,847.0,4.5,13282.0,13282.0
2020-10-10 20:45:00,7.4,14806.0,37.0,3.8,23.0,848.0,6.9,32518.0,32518.0
2020-10-10 21:00:00,7.2,13611.0,40.0,3.5,23.0,848.0,6.5,28356.0,28356.0
2020-10-10 21:15:00,6.9,12502.0,43.0,3.2,23.0,848.0,5.9,21793.0,21793.0
2020-10-10 21:30:00,6.5,11477.0,45.0,3.0,23.0,848.0,5.4,17807.0,17807.0
2020-10-10 21:45:00,6.2,10453.0,48.0,2.9,24.0,848.0,4.4,10395.0,10395.0
2020-10-10 22:00:00,5.8,9428.0,51.0,2.7,24.0,848.0,2.4,1650.0,1650.0
2020-10-10 22:15:00,5.5,8512.0,55.0,2.6,24.0,848.0,3.4,4305.0,4305.0
2020-10-10 22:30:00,5.1,7703.0,59.0,2.5,24.0,848.0,4.374430435926135,4982.0,4982.0
2020-10-10 22:45:00,4.8,6894.0,64.0,2.4,24.0,848.0,4.183715904400327,4875.0,4875.0
2020-10-10 23:00:00,4.5,6085.0,69.0,2.3,24.0,848.0,3.0,3496.0,3496.0
2020-10-10 23:15:00,4.1,5318.0,70.0,2.2,24.0,848.0,3.1,4545.0,4545.0
2020-10-10 23:30:00,3.7,4592.0,64.0,2.1,25.0,848.0,2.0,730.0,730.0
2020-10-10 23:45:00,3.3,3867.0,55.0,1.9,25.0,848.0,1.7802752762335752,36.0,36.0
2020-10-11 00:00:00,3.2,2677.0,32.0,0.4,34.0,849.0,1.770262146872291,27.0,27.0
2020-10-11 00:15:00,3.0,2420.0,30.0,0.1,36.0,849.0,2.334335100891305,534.0,534.0
2020-10-11 00:30:00,2.8,2187.0,30.0,-0.4,39.0,849.0,2.659205520168528,826.0,826.0
2020-10-11 00:45:00,2.6,1954.0,31.0,-0.8,43.0,849.0,1.5,-54.0,0.0
2020-10-11 01:00:00,2.3,1721.0,31.0,-1.3,46.0,849.0,1.2,-30.0,0.0
2020-10-11 01:15:00,2.2,1588.0,30.0,-1.5,48.0,849.0,1.1,-28.0,0.0
2020-10-11 01:30:00,2.1,1553.0,28.0,-1.6,49.0,849.0,,-31.0,0.0
2020-10-11 01:45:00,2.0,1519.0,27.0,-1.7,50.0,849.0,3.5806932069448028,-24.0,1801.9295001771206
2020-10-11 02:00:00,2.0,1484.0,24.0,-1.8,51.0,849.0,1.4,-24.0,18.313980438218138
2020-10-11 02:15:00,1.9,1418.0,25.0,-1.8,50.0,849.0,1.5,-23.0,0.0
2020-10-11 02:30:00,1.8,1321.0,27.0,-1.7,48.0,849.0,2.0,-25.0,0.0
2020-10-11 02:45:00,1.7,1223.0,33.0,-1.5,47.0,848.0,1.6,-33.0,0.0
2020-10-11 03:00:00,1.6,1126.0,35.0,-1.4,45.0,848.0,1.3,-24.0,3.3450134770889486
2020-10-11 03:15:00,1.4,1048.0,39.0,-1.3,44.0,848.0,1.5,-24.0,15.057259713701432
2020-10-11 03:30:00,1.3,991.0,42.0,-1.3,44.0,848.0,0.7,-27.0,0.0
2020-10-11 03:45:00,1.1,933.0,45.0,-1.3,43.0,848.0,0.5,-29.0,0.0
2020-10-11 04:00:00,1.1,876.0,49.0,-1.3,43.0,848.0,0.4,-27.0,0.0
2020-10-11 04:15:00,0.9,835.0,58.0,-1.3,43.0,848.0,0.7,-25.0,0.0
2020-10-11 04:30:00,0.9,810.0,63.0,-1.3,43.0,848.0,,-27.0,0.0
2020-10-11 04:45:00,0.7,786.0,74.0,-1.4,43.0,848.0,,-32.0,0.0
2020-10-11 05:00:00,0.7,761.0,82.0,-1.4,43.0,848.0,0.4,-28.0,0.0
2020-10-11 05:15:00,0.7,734.0,90.0,-1.5,43.0,848.0,0.8,-26.0,0.0
2020-10-11 05:30:00,0.6,703.0,108.0,-1.6,44.0,848.0,0.6,-24.0,0.0
2020-10-11 05:45:00,0.6,672.0,121.0,-1.7,44.0,848.0,0.5,-28.0,0.0
2020-10-11 06:00:00,0.6,641.0,141.0,-1.8,45.0,848.0,0.6,-31.0,0.0
2020-10-11 06:15:00,0.7,598.0,164.0,-2.0,46.0,848.0,0.8,-32.0,0.0
2020-10-11 06:30:00,0.8,544.0,180.0,-2.3,47.0,848.0,1.5,-29.0,0.0
2020-10-11 06:45:00,0.9,489.0,180.0,-2.5,49.0,849.0,1.7,-28.0,0.0
2020-10-11 07:00:00,1.0,435.0,191.0,-2.8,50.0,849.0,,-32.0,0.0
2020-10-11 07:15:00,1.0,409.0,197.0,-2.7,51.0,849.0,,-26.0,0.0
2020-10-11 07:30:00,0.9,410.0,198.0,-2.3,51.0,849.0,2.3,-4.0,0.0
2020-10-11 07:45:00,0.9,411.0,207.0,-2.0,50.0,849.0,2.4,85.0,85.0
2020-10-11 08:00:00,0.8,412.0,210.0,-1.6,50.0,849.0,2.5,422.0,422.0
2020-10-11 08:15:00,0.8,377.0,210.0,-1.0,49.0,849.0,2.3,464.0,464.0
2020-10-11 08:30:00,0.9,304.0,212.0,-0.3,48.0,849.0,2.2,369.0,369.0
2020-10-11 08:45:00,1.0,231.0,209.0,0.4,46.0,849.0,1.9,-37.0,0.0
2020-10-11 09:00:00,1.2,158.0,211.0,1.1,45.0,849.0,1.7,-57.0,0.0
2020-10-11 09:15:00,1.3,119.0,212.0,1.7,44.0,849.0,1.4,-29.0,0.0
2020-10-11 09:30:00,1.4,114.0,225.0,2.2,43.0,849.0,1.2,-35.0,0.0
2020-10-11 09:45:00,1.6,110.0,230.0,2.7,43.0,850.0,,-33.0,0.0
2020-10-11 10:00:00,1.7,105.0,239.0,3.2,42.0,850.0,3.5714593778697044,-28.0,1797.9836564737852
2020-10-11 10:15:00,1.9,153.0,252.0,3.7,42.0,850.0,3.5714593778697044,-28.0,1797.9836564737852
2020-10-11 10:30:00,2.1,254.0,270.0,4.1,41.0,850.0,1.2,-27.0,0.0
2020-10-11 10:45:00,2.5,355.0,282.0,4.6,40.0,850.0,1.3,-28.0,0.0
2020-10-11 11:00:00,2.9,456.0,292.0,5.0,39.0,850.0,1.5,-33.0,0.0
2020-10-11 11:15:00,3.4,880.0,297.0,5.3,39.0,850.0,2.0,-32.0,0.0
2020-10-11 11:30:00,3.6,1627.0,300.0,5.5,38.0,850.0,2.2,-47.0,0.0
2020-10-11 11:45:00,3.8,2374.0,302.0,5.7,37.0,849.0,2.7,277.0,277.0
2020-10-11 12:00:00,4.0,3121.0,305.0,5.9,36.0,849.0,3.4,3280.0,3280.0
2020-10-11 12:15:00,4.2,3794.0,305.0,6.1,36.0,849.0,3.9,5544.0,5544.0
2020-10-11 12:30:00,4.3,4394.0,306.0,6.2,35.0,849.0,4.3,8154.0,8154.0
2020-10-11 12:45:00,4.4,4995.0,305.0,6.3,35.0,849.0,4.9,11192.0,11192.0
2020-10-11 13:00:00,4.5,5595.0,305.0,6.4,34.0,849.0,5.2,14142.0,14142.0
2020-10-11 13:15:00,4.5,6131.0,305.0,6.6,34.0,849.0,5.7,17155.0,17155.0
2020-10-11 13:30:00,4.7,6602.0,305.0,6.7,33.0,849.0,5.4,15400.0,15400.0
2020-10-11 13:45:00,4.7,7074.0,305.0,6.8,33.0,848.0,5.9,19183.0,19183.0
2020-10-11 14:00:00,4.8,7545.0,306.0,6.9,32.0,848.0,5.6,16554.0,16554.0
2020-10-11 14:15:00,4.9,7964.0,305.0,6.9,32.0,848.0,5.2,14072.0,14072.0
2020-10-11 14:30:00,5.0,8329.0,303.0,6.9,32.0,848.0,5.8,18439.0,18439.0
2020-10-11 14:45:00,5.0,8695.0,301.0,7.0,31.0,848.0,6.0,19406.0,19406.0
2020-10-11 15:00:00,5.1,9060.0,299.0,7.0,31.0,848.0,6.7,25923.0,25923.0
2020-10-11 15:15:00,5.3,9440.0,297.0,7.0,31.0,848.0,6.8,27661.0,27661.0
2020-10-11 15:30:00,5.3,9833.0,296.0,6.9,31.0,848.0,6.7,26769.0,26769.0
2020-10-11 15:45:00,5.3,10227.0,293.0,6.9,31.0,847.0,7.5,34555.0,34555.0
2020-10-11 16:00:00,5.4,10620.0,292.0,6.8,31.0,847.0,8.3,43333.0,43333.0
2020-10-11 16:15:00,5.5,10964.0,290.0,6.7,31.0,847.0,8.4,43688.0,43688.0
2020-10-11 16:30:00,5.6,11258.0,290.0,6.6,31.0,847.0,8.1,38860.0,38860.0
2020-10-11 16:45:00,5.8,11552.0,289.0,6.4,32.0,847.0,7.8,35926.0,35926.0
2020-10-11 17:00:00,5.9,11846.0,289.0,6.3,32.0,847.0,8.1,40124.0,40124.0
2020-10-11 17:15:00,6.1,11755.0,288.0,6.1,32.0,847.0,7.912236212980381,42155.0,42155.0
2020-10-11 17:30:00,6.2,11280.0,288.0,5.8,33.0,847.0,9.566255741476805,42954.0,42954.0
2020-10-11 17:45:00,6.3,10804.0,288.0,5.5,34.0,848.0,8.050623353374952,45074.0,45074.0
2020-10-11 18:00:00,6.4,10329.0,288.0,5.2,35.0,848.0,8.8,48061.0,48061.0
2020-10-11 18:15:00,6.4,9776.0,288.0,4.9,36.0,848.0,8.4,43086.0,43086.0
2020-10-11 18:30:00,6.4,9145.0,288.0,4.5,37.0,848.0,7.0,30231.0,30231.0
2020-10-11 18:45:00,6.4,8515.0,288.0,4.1,38.0,848.0,5.3,14622.0,14622.0
2020-10-11 19:00:00,6.4,7884.0,288.0,3.7,39.0,848.0,4.8,11178.0,11178.0
2020-10-11 19:15:00,6.5,7585.0,287.0,3.4,41.0,848.0,5.0,11794.0,11794.0
2020-10-11 19:30:00,6.6,7617.0,285.0,3.1,42.0,848.0,4.8,10290.0,10290.0
2020-10-11 19:45:00,6.6,7649.0,282.0,2.8,43.0,848.0,4.1,7246.0,7246.0
2020-10-11 20:00:00,6.8,7681.0,280.0,2.5,44.0,848.0,5.304784643489487,7976.0,7976.0
2020-10-11 20:15:00,7.0,8114.0,277.0,2.3,44.0,848.0,5.1675031760962185,7915.0,7915.0
2020-10-11 20:30:00,7.2,8949.0,274.0,2.0,44.0,848.0,4.7,11021.0,11021.0
2020-10-11 20:45:00,7.4,9784.0,270.0,1.7,45.0,849.0,5.6,19213.0,19213.0
2020-10-11 21:00:00,7.7,10619.0,268.0,1.4,45.0,849.0,6.7,28094.0,28094.0
2020-10-11 21:15:00,7.9,12070.0,266.0,1.2,45.0,849.0,7.2,33244.0,33244.0
2020-10-11 21:30:00,8.0,14139.0,265.0,1.0,44.0,849.0,7.6,38794.0,38794.0
2020-10-11 21:45:00,8.1,16207.0,264.0,0.8,44.0,849.0,8.0,43312.0,43312.0
2020-10-11 22:00:00,8.3,18276.0,263.0,0.6,43.0,849.0,10.197048207639714,47890.0,47890.0
2020-10-11 22:15:00,8.5,20459.0,263.0,0.5,43.0,849.0,8.369591639173622,49058.0,49058.0
2020-10-11 22:30:00,8.6,22757.0,262.0,0.4,42.0,849.0,8.3,46498.0,46498.0
2020-10-11 22:45:00,8.8,25055.0,262.0,0.4,41.0,849.0,8.5,49381.0,49381.0
2020-10-11 23:00:00,8.9,27353.0,261.0,0.3,40.0,849.0,8.3,45234.0,45234.0
2020-10-11 23:15:00,9.1,29270.0,261.0,0.3,40.0,849.0,8.4,47704.0,47704.0
2020-10-11 23:30:00,9.2,30807.0,260.0,0.3,39.0,849.0,8.8,51974.0,51974.0
2020-10-11 23:45:00,9.4,32344.0,260.0,0.2,39.0,849.0,8.7,51629.0,51629.0
2020-10-12 00:00:00,9.5,42809.0,260.0,0.2,41.0,848.0,7.8,40227.0,40227.0
2020-10-12 00:15:00,9.5,43121.0,260.0,0.1,41.0,848.0,7.5,38736.0,38736.0
2020-10-12 00:30:00,9.6,42940.0,259.0,0.0,41.0,848.0,8.1,43876.0,43876.0
2020-10-12 00:45:00,9.6,42760.0,259.0,-0.1,40.0,848.0,8.6,51511.0,51511.0
2020-10-12 01:00:00,9.7,42579.0,258.0,-0.2,40.0,848.0,8.7,55083.0,55083.0
2020-10-12 01:15:00,9.7,42109.0,258.0,-0.3,40.0,848.0,7.8,43037.0,43037.0
2020-10-12 01:30:00,9.7,41350.0,258.0,-0.4,40.0,848.0,7.3,35624.0,35624.0
2020-10-12 01:45:00,9.7,40591.0,258.0,-0.5,39.0,848.0,7.2,35055.0,35055.0
2020-10-12 02:00:00,9.7,39832.0,258.0,-0.6,39.0,848.0,7.1,30298.0,30298.0
2020-10-12 02:15:00,9.7,39230.0,258.0,-0.7,39.0,848.0,7.6,35673.0,35673.0
2020-10-12 02:30:00,9.6,38786.0,257.0,-0.8,39.0,848.0,7.7,38299.0,38299.0
2020-10-12 02:45:00,9.5,38342.0,257.0,-0.9,39.0,847.0,7.6,38007.0,38007.0
2020-10-12 03:00:00,9.5,37898.0,257.0,-1.0,39.0,847.0,7.3,36351.0,36351.0
2020-10-12 03:15:00,9.4,37390.0,256.0,-1.1,39.0,847.0,6.7,28279.0,28279.0
2020-10-12 03:30:00,9.3,36818.0,255.0,-1.2,39.0,847.0,6.8,29335.0,29335.0
2020-10-12 03:45:00,9.2,36246.0,254.0,-1.3,40.0,847.0,7.0,29747.0,29747.0
2020-10-12 04:00:00,9.2,35674.0,254.0,-1.4,40.0,847.0,7.1,32159.0,32159.0
2020-10-12 04:15:00,9.1,35252.0,253.0,-1.4,40.0,847.0,6.9,30135.0,30135.0
2020-10-12 04:30:00,9.0,34980.0,252.0,-1.5,40.0,847.0,7.0,29673.0,29673.0
2020-10-12 04:45:00,9.0,34708.0,251.0,-1.6,41.0,847.0,7.4,34521.0,34521.0
2020-10-12 05:00:00,8.9,34436.0,250.0,-1.7,41.0,847.0,8.7,47759.0,47759.0
2020-10-12 05:15:00,8.8,34330.0,250.0,-1.7,41.0,847.0,9.4,58040.0,58040.0
2020-10-12 05:30:00,9.0,34389.0,250.0,-1.7,41.0,847.0,10.0,64175.0,64175.0
2020-10-12 05:45:00,9.0,34448.0,250.0,-1.8,41.0,847.0,10.4,70057.0,70057.0
2020-10-12 06:00:00,9.1,34507.0,249.0,-1.8,41.0,847.0,9.8,63766.0,63766.0
2020-10-12 06:15:00,9.2,34924.0,250.0,-1.8,41.0,847.0,8.9,52052.0,52052.0
2020-10-12 06:30:00,9.3,35699.0,249.0,-1.8,41.0,847.0,8.3,44948.0,44948.0
2020-10-12 06:45:00,9.4,36475.0,249.0,-1.8,42.0,847.0,7.8,39229.0,39229.0
2020-10-12 07:00:00,9.6,37250.0,249.0,-1.8,42.0,847.0,8.1,41916.0,41916.0
2020-10-12 07:15:00,9.6,37800.0,249.0,-1.6,42.0,847.0,8.7,51122.0,51122.0
2020-10-12 07:30:00,9.5,38123.0,248.0,-1.3,41.0,847.0,10.1,67747.0,67747.0
2020-10-12 07:45:00,9.5,38446.0,247.0,-1.0,40.0,847.0,10.2,71395.0,71395.0
2020-10-12 08:00:00,9.5,38769.0,246.0,-0.7,39.0,847.0,10.4,75857.0,75857.0
2020-10-12 08:15:00,9.4,39322.0,246.0,-0.3,37.0,847.0,9.6,64900.0,64900.0
2020-10-12 08:30:00,9.2,40106.0,246.0,0.4,35.0,847.0,8.6,50114.0,50114.0
2020-10-12 08:45:00,9.1,40890.0,245.0,1.1,33.0,848.0,8.2,44959.0,44959.0
2020-10-12 09:00:00,8.9,41674.0,244.0,1.8,31.0,848.0,8.1,43742.0,43742.0
2020-10-12 09:15:00,8.8,42323.0,244.0,2.3,30.0,848.0,8.3,47550.0,47550.0
2020-10-12 09:30:00,8.6,42837.0,246.0,2.8,29.0,848.0,8.6,49934.0,49934.0
2020-10-12 09:45:00,8.6,43352.0,247.0,3.3,28.0,848.0,8.4,49230.0,49230.0
2020-10-12 10:00:00,8.5,43866.0,249.0,3.8,27.0,848.0,11.068391623653445,49985.0,49985.0
2020-10-12 10:15:00,8.6,45110.0,251.0,4.2,26.0,848.0,10.20192227055419,51826.0,51826.0
