DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-11-01 07:15:00,2.5,14503.0,119.0,6.6,97.0,741.0,3.8,9122.0,8090.045595355346
2021-11-01 07:30:00,2.6,14639.0,121.0,6.6,97.0,741.0,3.7,8054.0,6824.26952141058
2021-11-01 07:45:00,2.6,14776.0,122.0,6.7,97.0,741.0,3.881444195490841,8120.0,8095.0
2021-11-01 08:00:00,2.7,14912.0,124.0,6.7,97.0,741.0,4.213968110254746,8813.0,8542.0
2021-11-01 08:15:00,2.7,15062.0,126.0,6.7,97.0,741.0,3.5,8009.0,8877.0
2021-11-01 08:30:00,2.8,15225.0,129.0,6.8,97.0,741.0,4.892776050402399,12770.0,13846.0
2021-11-01 08:45:00,3.0,15388.0,132.0,6.9,97.0,741.0,4.867478733829074,13618.0,14516.0
2021-11-01 09:00:00,3.1,15551.0,135.0,7.0,97.0,741.0,4.4,15372.0,16247.0
2021-11-01 09:15:00,3.2,15862.0,139.0,7.1,97.0,741.0,4.6,17860.0,16358.0
2021-11-01 09:30:00,3.2,16319.0,141.0,7.3,96.0,741.0,5.186451448717006,21570.0,20099.0
2021-11-01 09:45:00,3.2,16776.0,146.0,7.5,95.0,742.0,5.160198315634813,19802.0,19206.0
2021-11-01 10:00:00,3.3,17233.0,149.0,7.7,94.0,742.0,4.7,18727.0,19429.0
2021-11-01 10:15:00,3.4,17827.0,153.0,7.9,93.0,742.0,5.559299158290886,24809.0,22332.0
2021-11-01 10:30:00,3.4,18558.0,156.0,8.0,94.0,742.0,5.288635544812735,22535.0,21104.0
2021-11-01 10:45:00,3.5,19290.0,158.0,8.2,94.0,741.0,5.3,25695.0,24509.0
2021-11-01 11:00:00,3.5,20021.0,160.0,8.3,95.0,741.0,5.4,26474.0,27245.0
2021-11-01 11:15:00,3.6,20638.0,162.0,8.6,94.0,741.0,5.7,29620.0,30874.0
2021-11-01 11:30:00,3.6,21139.0,164.0,8.9,93.0,741.0,6.1,35971.0,35843.0
2021-11-01 11:45:00,3.7,21641.0,164.0,9.2,92.0,741.0,5.6,31802.0,36066.0
2021-11-01 12:00:00,3.8,22142.0,166.0,9.5,91.0,741.0,5.8,32929.0,36848.0
2021-11-01 12:15:00,3.8,22609.0,166.0,9.7,90.0,741.0,6.2,36913.0,36066.0
2021-11-01 12:30:00,3.9,23041.0,168.0,9.9,89.0,740.0,6.0,33387.0,36401.0
2021-11-01 12:45:00,4.0,23474.0,168.0,10.2,88.0,740.0,6.1,33563.0,35508.0
2021-11-01 13:00:00,4.1,23906.0,170.0,10.4,87.0,739.0,5.9,31512.0,39360.0
2021-11-01 13:15:00,4.1,24085.0,170.0,10.7,87.0,739.0,5.8,33019.0,34503.0
2021-11-01 13:30:00,4.1,24012.0,172.0,11.0,86.0,739.0,6.1,34509.0,37685.0
2021-11-01 13:45:00,4.1,23939.0,173.0,11.3,85.0,738.0,5.7,30028.0,23595.675126903552
2021-11-01 14:00:00,4.2,23866.0,175.0,11.6,84.0,738.0,5.4,24372.0,22951.163976507723
2021-11-01 14:15:00,4.2,24323.0,173.0,11.7,83.0,738.0,5.6,27408.0,24970.018670030353
2021-11-01 14:30:00,4.4,25310.0,171.0,11.8,83.0,738.0,5.3,23256.0,24956.0
2021-11-01 14:45:00,4.4,26297.0,167.0,11.8,84.0,738.0,4.9,17939.0,21662.0
2021-11-01 15:00:00,4.6,27284.0,165.0,11.9,84.0,738.0,5.1,21162.0,19764.0
2021-11-01 15:15:00,4.6,27536.0,164.0,11.9,84.0,738.0,4.7,16779.0,17363.0
2021-11-01 15:30:00,4.6,27054.0,162.0,12.0,84.0,738.0,4.1,11753.0,11836.0
2021-11-01 15:45:00,4.7,26572.0,162.0,12.0,84.0,737.0,4.3,13197.0,13734.0
2021-11-01 16:00:00,4.8,26090.0,160.0,12.1,84.0,737.0,4.1,10884.0,10552.0
2021-11-01 16:15:00,4.8,25326.0,159.0,12.0,84.0,737.0,3.9,10593.0,10887.0
2021-11-01 16:30:00,4.8,24279.0,158.0,11.9,85.0,737.0,3.7,8879.0,7146.0
2021-11-01 16:45:00,4.7,23233.0,156.0,11.8,86.0,737.0,3.3,6153.0,4578.0
2021-11-01 17:00:00,4.7,22186.0,155.0,11.7,87.0,737.0,2.7,2704.0,1172.0
2021-11-01 17:15:00,4.7,21226.0,152.0,11.5,88.0,737.0,2.4,1969.0,1731.0
2021-11-01 17:30:00,4.8,20351.0,150.0,11.3,89.0,737.0,2.3,1630.0,0.0
2021-11-01 17:45:00,4.9,19477.0,148.0,11.0,90.0,738.0,2.4,1729.0,949.0
2021-11-01 18:00:00,5.0,18602.0,146.0,10.8,91.0,738.0,2.6,2146.0,1731.0
2021-11-01 18:15:00,5.0,18082.0,143.0,10.6,93.0,738.0,2.7,2532.0,2289.0
2021-11-01 18:30:00,5.0,17915.0,139.0,10.3,94.0,738.0,2.4,1842.0,726.0
2021-11-01 18:45:00,5.1,17748.0,137.0,10.0,96.0,739.0,3.187617806809605,2090.0,1619.0
2021-11-01 19:00:00,5.2,17581.0,133.0,9.7,97.0,739.0,3.4161162760149146,2662.0,1842.0
2021-11-01 19:15:00,5.1,17939.0,130.0,9.5,98.0,739.0,2.9,3194.0,2066.0
2021-11-01 19:30:00,5.0,18822.0,128.0,9.4,98.0,739.0,3.0,3735.0,2289.0
2021-11-01 19:45:00,5.0,19705.0,127.0,9.2,99.0,740.0,2.9,3568.0,2847.0
2021-11-01 20:00:00,4.9,20588.0,125.0,9.1,99.0,740.0,2.7,3004.0,2177.0
2021-11-01 20:15:00,4.8,20974.0,123.0,9.0,99.0,740.0,2.9068805929682995,2697.0,2066.0
2021-11-01 20:30:00,4.6,20862.0,120.0,8.9,99.0,740.0,3.07285624380066,2733.0,1507.0
2021-11-01 20:45:00,4.4,20749.0,117.0,8.8,99.0,740.0,2.7,2646.0,1842.0
2021-11-01 21:00:00,4.3,20637.0,114.0,8.7,99.0,740.0,2.6,2801.0,1954.0
2021-11-01 21:15:00,4.0,20398.0,109.0,8.7,99.0,740.0,2.5,2010.0,1507.0
2021-11-01 21:30:00,3.8,20032.0,105.0,8.8,98.0,740.0,2.8,3238.0,3406.0
2021-11-01 21:45:00,3.6,19667.0,99.0,8.9,98.0,741.0,3.0,5021.0,3347.4695287606546
2021-11-01 22:00:00,3.5,19301.0,95.0,9.0,97.0,741.0,3.3,5668.0,5471.0
2021-11-01 22:15:00,3.4,19003.0,90.0,9.0,97.0,741.0,3.8349474624267366,5851.0,5583.0
2021-11-01 22:30:00,3.3,18772.0,85.0,9.0,97.0,741.0,3.308251337441895,4952.0,5025.0
2021-11-01 22:45:00,3.4,18541.0,80.0,8.9,97.0,741.0,3.5451762888316978,4537.0,4466.0
2021-11-01 23:00:00,3.3,18310.0,74.0,8.9,97.0,741.0,3.0,4118.0,4020.0
2021-11-01 23:15:00,3.4,18204.0,71.0,8.9,97.0,741.0,3.1,5505.0,6700.0
2021-11-01 23:30:00,3.5,18222.0,66.0,8.8,97.0,741.0,3.722525983757422,6457.0,7035.0
2021-11-01 23:45:00,3.5,18239.0,63.0,8.7,97.0,742.0,3.6982975000819813,6208.0,6253.0
2021-11-02 00:00:00,4.4,18736.67677,60.0,7.7,97.0,742.0,3.8349474624267366,5762.0,5583.0
2021-11-02 00:15:00,4.4,18765.09091,57.0,7.5,97.0,742.0,3.1,5718.0,6476.0
2021-11-02 00:30:00,4.4,18927.73737,55.0,7.3,97.0,742.0,3.5,7360.0,7370.0
2021-11-02 00:45:00,4.4,19091.36364,53.0,7.2,97.0,742.0,3.9928186244259303,6911.0,7481.0
2021-11-02 01:00:00,4.3,19254.0101,52.0,7.0,97.0,742.0,3.722525983757422,6696.0,7035.0
2021-11-02 01:15:00,4.3,19189.34343,48.0,6.8,97.0,742.0,3.7,9063.0,11389.0
2021-11-02 01:30:00,4.2,18897.36364,45.0,6.6,97.0,742.0,4.472301055635385,8914.0,10552.0
2021-11-02 01:45:00,4.2,18604.40404,43.0,6.5,97.0,742.0,4.171542067339126,9608.0,10105.0
2021-11-02 02:00:00,4.2,18312.42424,40.0,6.3,97.0,742.0,3.6,8160.0,8095.0
2021-11-02 02:15:00,4.1,18007.70707,39.0,6.2,97.0,742.0,4.161903034171478,6821.0,7760.0
2021-11-02 02:30:00,4.2,17691.23232,38.0,6.1,97.0,742.0,3.9928186244259303,6671.0,7481.0
2021-11-02 02:45:00,4.1,17373.77778,37.0,6.1,98.0,742.0,3.3,6518.0,5695.0
2021-11-02 03:00:00,4.2,17057.30303,36.0,6.0,98.0,742.0,3.0,5197.0,3347.4695287606546
2021-11-02 03:15:00,4.2,16630.11111,36.0,6.0,98.0,742.0,4.094632892659808,7235.0,7649.0
2021-11-02 03:30:00,4.2,16092.20202,36.0,6.0,98.0,742.0,4.130651156219942,7070.0,8430.0
2021-11-02 03:45:00,4.1,15554.29293,37.0,5.9,97.0,742.0,3.789796125269091,6744.0,7146.0
2021-11-02 04:00:00,4.1,15016.38384,37.0,5.9,97.0,742.0,4.193261303970471,6348.0,6923.0
2021-11-02 04:15:00,4.1,14498.07071,37.0,5.9,97.0,742.0,3.1,5802.0,5806.0
2021-11-02 04:30:00,4.1,13999.35354,38.0,5.9,97.0,742.0,3.2,4767.0,4690.0
2021-11-02 04:45:00,4.0,13499.65657,37.0,5.8,97.0,741.0,2.8,2991.0,2959.0
2021-11-02 05:00:00,3.9,13000.93939,38.0,5.8,97.0,741.0,2.9,3422.0,3406.0
2021-11-02 05:15:00,3.9,12606.08081,38.0,5.8,97.0,741.0,2.8,3263.0,1507.0
2021-11-02 05:30:00,3.8,12315.08081,39.0,5.7,97.0,741.0,2.5,2076.0,2066.0
2021-11-02 05:45:00,3.7,12025.06061,38.0,5.7,97.0,741.0,2.9,2818.0,2289.0
2021-11-02 06:00:00,3.6,11734.06061,39.0,5.6,97.0,741.0,2.6,2672.0,2066.0
2021-11-02 06:15:00,3.5,11561.61616,41.0,5.6,97.0,741.0,2.7,2280.0,2512.0
2021-11-02 06:30:00,3.2,11506.74747,44.0,5.6,97.0,741.0,3.0,4095.0,4131.0
2021-11-02 06:45:00,3.0,11451.87879,46.0,5.6,97.0,742.0,2.7,4024.0,3182.0
2021-11-02 07:00:00,2.8,11397.0101,49.0,5.6,97.0,742.0,2.5,1825.0,0.0
2021-11-02 07:15:00,2.6,11300.9899,53.0,5.6,97.0,742.0,2.6,2335.0,1954.0
2021-11-02 07:30:00,2.4,11164.79798,57.0,5.7,97.0,742.0,2.5,2744.0,1396.0
2021-11-02 07:45:00,2.1,11028.60606,62.0,5.8,96.0,742.0,2.9,4809.0,4801.0
2021-11-02 08:00:00,1.9,10892.41414,69.0,5.9,96.0,742.0,3.1,5897.0,5471.0
2021-11-02 08:15:00,1.8,10986.47475,81.0,6.0,96.0,742.0,3.4354424127079226,3985.0,3517.0
2021-11-02 08:30:00,1.7,11310.78788,90.0,6.3,95.0,742.0,3.78103771804543,5163.0,6365.0
2021-11-02 08:45:00,1.7,11636.08081,100.0,6.6,94.0,743.0,4.229779212994062,10080.0,7872.0
2021-11-02 09:00:00,1.7,11960.39394,111.0,6.9,93.0,743.0,3.9928186244259303,7379.0,7481.0
2021-11-02 09:15:00,1.9,12436.57576,122.0,7.2,93.0,743.0,4.110521086007021,7078.0,6811.0
2021-11-02 09:30:00,2.0,13063.64646,131.0,7.5,92.0,743.0,3.8576723040916763,7293.0,7258.0
2021-11-02 09:45:00,2.2,13691.69697,141.0,7.8,91.0,743.0,3.7,10864.0,6824.26952141058
2021-11-02 10:00:00,2.4,14318.76768,147.0,8.1,90.0,743.0,4.1,15650.0,12841.0
2021-11-02 10:15:00,2.6,15061.45455,152.0,8.4,90.0,743.0,3.9,12743.0,13176.0
2021-11-02 10:30:00,2.7,15920.73737,156.0,8.6,90.0,743.0,4.7,16840.0,16916.0
2021-11-02 10:45:00,3.0,16779.0404,160.0,8.7,90.0,742.0,4.8,19952.0,22220.0
2021-11-02 11:00:00,3.1,17638.32323,163.0,8.9,90.0,742.0,5.2,23976.0,22834.0
2021-11-02 11:15:00,3.3,18414.32323,166.0,9.1,90.0,742.0,4.9,20781.0,22946.0
2021-11-02 11:30:00,3.5,19109.0,167.0,9.3,89.0,742.0,5.4,26348.0,28138.0
2021-11-02 11:45:00,3.7,19803.67677,169.0,9.6,89.0,741.0,5.2,23081.0,27692.0
2021-11-02 12:00:00,3.9,20498.35354,170.0,9.8,88.0,741.0,5.3,25454.0,28138.0
2021-11-02 12:15:00,4.0,21427.20202,170.0,10.0,88.0,741.0,5.2,23684.0,25849.0
2021-11-02 12:30:00,4.1,22590.22222,170.0,10.1,88.0,741.0,5.702743246531772,21196.0,24509.0
2021-11-02 12:45:00,4.0,23754.22222,171.0,10.2,88.0,740.0,5.853021969179618,24142.0,25514.0
2021-11-02 13:00:00,4.1,24917.24242,172.0,10.3,88.0,740.0,4.9,20304.0,20880.0
2021-11-02 13:15:00,4.1,25700.10101,173.0,10.4,87.0,740.0,4.8,19068.0,18871.0
2021-11-02 13:30:00,4.1,26100.83838,174.0,10.7,86.0,740.0,5.395300068942888,21862.0,21327.0
2021-11-02 13:45:00,4.1,26501.57576,176.0,11.0,85.0,739.0,5.893362915288465,21861.0,22946.0
2021-11-02 14:00:00,4.1,26902.31313,177.0,11.3,84.0,739.0,4.9,18990.0,24063.0
2021-11-02 14:15:00,4.1,27523.50505,177.0,11.4,83.0,739.0,5.844048822866456,21896.0,27245.0
2021-11-02 14:30:00,4.1,28363.19192,176.0,11.5,83.0,739.0,5.836088595215046,26126.0,24733.0
2021-11-02 14:45:00,4.2,29202.87879,173.0,11.6,83.0,738.0,4.8,18996.0,21885.0
2021-11-02 15:00:00,4.2,30042.56566,172.0,11.7,83.0,738.0,5.3,22647.0,23058.0
2021-11-02 15:15:00,4.3,30438.40404,169.0,11.8,83.0,738.0,5.4,23889.0,24286.0
2021-11-02 15:30:00,4.3,30392.35354,167.0,11.9,83.0,738.0,5.2,23513.0,21439.0
2021-11-02 15:45:00,4.4,30345.32323,163.0,12.0,82.0,737.0,4.9,19113.0,17363.0
2021-11-02 16:00:00,4.5,30299.27273,160.0,12.1,82.0,737.0,4.5993193820708544,15120.0,15018.0
2021-11-02 16:15:00,4.5,30157.20202,158.0,12.1,82.0,737.0,4.7600425925446865,15350.0,15242.0
2021-11-02 16:30:00,4.7,29920.09091,155.0,12.0,83.0,737.0,5.000409893922962,15534.0,15577.0
2021-11-02 16:45:00,4.8,29682.0,153.0,11.9,84.0,737.0,4.4,14254.0,13734.0
2021-11-02 17:00:00,5.1,29444.88889,150.0,11.8,85.0,737.0,4.2,13051.0,15018.0
2021-11-02 17:15:00,5.2,29029.45455,148.0,11.6,86.0,737.0,4.5,15262.0,17698.0
2021-11-02 17:30:00,5.2,28435.69697,148.0,11.3,88.0,737.0,4.7,17572.0,20769.0
2021-11-02 17:45:00,5.3,27840.9596,147.0,11.0,89.0,737.0,5.0,22119.0,23281.0
2021-11-02 18:00:00,5.3,27247.20202,146.0,10.7,91.0,737.0,5.2,22360.0,24956.0
2021-11-02 18:15:00,5.4,27335.38384,144.0,10.5,93.0,737.0,5.5,26648.0,29367.0
2021-11-02 18:30:00,5.6,28105.50505,144.0,10.2,94.0,737.0,5.3,27235.0,29590.0
2021-11-02 18:45:00,5.6,28875.62626,143.0,9.9,95.0,738.0,5.6,28919.0,31879.0
2021-11-02 19:00:00,5.8,29645.74747,143.0,9.6,96.0,738.0,6.0,33770.0,37071.0
2021-11-02 19:15:00,5.9,30746.06061,143.0,9.5,97.0,738.0,6.1,38095.0,41761.0
2021-11-02 19:30:00,5.9,32176.56566,144.0,9.4,98.0,738.0,6.4,38711.0,40365.0
2021-11-02 19:45:00,6.1,33606.09091,145.0,9.3,98.0,738.0,6.1,36762.0,40030.0
2021-11-02 20:00:00,6.1,35036.59596,146.0,9.2,99.0,738.0,6.3,37228.0,39472.0
2021-11-02 20:15:00,6.3,36218.23232,147.0,9.2,99.0,738.0,6.1,36837.0,36959.0
2021-11-02 20:30:00,6.3,37150.0202,149.0,9.2,99.0,738.0,5.9,33209.0,33554.0
2021-11-02 20:45:00,6.4,38082.78788,149.0,9.3,99.0,739.0,5.8,33731.0,31656.0
2021-11-02 21:00:00,6.4,39014.57576,150.0,9.3,99.0,739.0,5.9,34737.0,34168.0
2021-11-02 21:15:00,6.6,40415.68687,152.0,9.3,99.0,739.0,6.3,39019.0,39472.0
2021-11-02 21:30:00,6.7,42285.14141,153.0,9.4,99.0,739.0,6.910237598418949,41280.0,43324.0
2021-11-02 21:45:00,6.7,44155.57576,155.0,9.4,99.0,739.0,7.3060954898013835,44743.0,44664.0
2021-11-02 22:00:00,6.9,46025.0303,157.0,9.5,99.0,739.0,6.7,46487.0,48516.0
2021-11-02 22:15:00,6.9,47686.76768,159.0,9.5,99.0,739.0,6.9,48019.0,53094.0
2021-11-02 22:30:00,6.9,49141.76768,161.0,9.6,99.0,739.0,7.0,51748.0,54881.0
2021-11-02 22:45:00,6.8,50595.78788,162.0,9.6,98.0,739.0,6.7,48373.0,58956.0
2021-11-02 23:00:00,6.9,52050.78788,164.0,9.7,98.0,739.0,6.9,50266.0,55997.0
2021-11-02 23:15:00,6.8,52966.89899,166.0,9.7,98.0,739.0,6.8,47290.0,56835.0
2021-11-02 23:30:00,6.7,53345.10101,167.0,9.7,98.0,739.0,7.0,50438.0,57840.0
2021-11-02 23:45:00,6.5,53724.28283,169.0,9.8,99.0,739.0,7.418424153131266,47924.0,54099.0
2021-11-03 00:00:00,6.4,59590.33333,171.0,9.3,99.0,740.0,7.343624712209911,47274.0,50470.0
2021-11-03 00:15:00,6.4,61152.13131,174.0,9.3,99.0,740.0,7.0,50162.0,54881.0
2021-11-03 00:30:00,6.5,62527.76768,176.0,9.4,99.0,740.0,6.6,46327.0,50247.0
2021-11-03 00:45:00,6.6,63904.38384,179.0,9.4,100.0,739.0,6.8,47625.0,50917.0
2021-11-03 01:00:00,6.7,65280.0202,181.0,9.5,100.0,739.0,6.5,44064.0,51810.0
2021-11-03 01:15:00,6.7,65939.42424,183.0,9.6,100.0,739.0,6.7,48042.0,54434.0
2021-11-03 01:30:00,6.6,65881.61616,186.0,9.7,100.0,739.0,7.0,51191.0,52424.0
2021-11-03 01:45:00,6.6,65824.78788,189.0,9.8,99.0,739.0,6.9,48768.0,50359.0
2021-11-03 02:00:00,6.5,65766.9798,191.0,9.9,99.0,739.0,6.8,46128.0,49242.0
2021-11-03 02:15:00,6.5,65552.40404,193.0,9.9,99.0,739.0,6.6,44392.0,48684.0
2021-11-03 02:30:00,6.4,65181.06061,194.0,10.0,99.0,739.0,6.7,42206.0,44106.0
2021-11-03 02:45:00,6.3,64808.73737,197.0,10.1,99.0,738.0,6.1,36367.0,35843.0
2021-11-03 03:00:00,6.2,64437.39394,198.0,10.2,99.0,738.0,6.3,36898.0,38579.0
2021-11-03 03:15:00,6.0,63511.48485,199.0,10.2,99.0,738.0,6.2,36358.0,36959.0
2021-11-03 03:30:00,5.9,62031.9899,201.0,10.3,99.0,738.0,6.262175234522621,31565.0,31656.0
2021-11-03 03:45:00,5.7,60553.47475,202.0,10.3,99.0,738.0,6.271589391441893,34063.0,33219.0
2021-11-03 04:00:00,5.6,59073.9798,203.0,10.4,99.0,738.0,6.2772133759081346,31672.0,30762.0
2021-11-03 04:15:00,5.4,57413.22222,204.0,10.4,99.0,738.0,6.0,30865.0,29981.0
2021-11-03 04:30:00,5.1,55571.20202,204.0,10.4,99.0,738.0,6.09097523875069,25518.0,26910.0
2021-11-03 04:45:00,4.8,53730.16162,204.0,10.4,99.0,738.0,5.503320515242052,24362.0,24174.0
2021-11-03 05:00:00,4.6,51888.14141,204.0,10.4,99.0,738.0,4.9,18505.0,17921.0
2021-11-03 05:15:00,4.4,50024.56566,203.0,10.4,99.0,738.0,4.6,14739.0,15353.0
2021-11-03 05:30:00,4.3,48140.41414,202.0,10.4,99.0,738.0,4.2,11389.0,11222.0
2021-11-03 05:45:00,4.2,46255.28283,201.0,10.3,99.0,738.0,4.1,10950.0,10664.0
2021-11-03 06:00:00,4.0,44371.13131,200.0,10.3,99.0,738.0,3.7,8063.0,6824.26952141058
2021-11-03 06:15:00,4.0,43333.52525,198.0,10.3,99.0,738.0,3.8,8226.0,8090.045595355346
2021-11-03 06:30:00,4.0,43143.44444,194.0,10.2,99.0,738.0,3.9,9457.0,9770.0
2021-11-03 06:45:00,4.1,42952.38384,191.0,10.1,100.0,738.0,3.6,7314.0,8877.0
2021-11-03 07:00:00,4.1,42762.30303,188.0,10.0,100.0,738.0,3.8,9312.0,8430.0
2021-11-03 07:15:00,4.2,42744.66667,187.0,10.0,100.0,738.0,3.6,7902.0,6700.0
2021-11-03 07:30:00,4.3,42900.45455,187.0,10.1,99.0,738.0,3.5,7206.0,8319.0
2021-11-03 07:45:00,4.5,43056.24242,186.0,10.2,99.0,738.0,4.1,11906.0,13511.0
2021-11-03 08:00:00,4.6,43212.0303,186.0,10.3,98.0,738.0,4.3,13555.0,15130.0
2021-11-03 08:15:00,4.7,42944.54545,187.0,10.3,98.0,738.0,4.8,18602.0,17363.0
2021-11-03 08:30:00,4.8,42253.78788,188.0,10.3,98.0,738.0,4.3,13643.0,14069.0
2021-11-03 08:45:00,4.9,41564.0101,189.0,10.3,98.0,739.0,4.0,11271.0,12841.0
2021-11-03 09:00:00,4.9,40873.25253,191.0,10.3,98.0,739.0,4.1,11387.0,13064.0
2021-11-03 09:15:00,4.9,40177.59596,192.0,10.5,97.0,739.0,3.7,8716.0,6700.0
2021-11-03 09:30:00,4.9,39476.06061,194.0,10.8,94.0,739.0,3.5,6758.0,7370.0
2021-11-03 09:45:00,5.0,38775.50505,196.0,11.1,91.0,739.0,3.8,9621.0,11836.0
2021-11-03 10:00:00,5.1,38073.9697,198.0,11.4,88.0,739.0,4.4,12794.0,13399.0
2021-11-03 10:15:00,5.1,38070.05051,201.0,11.9,84.0,739.0,4.6,14242.0,16916.0
2021-11-03 10:30:00,5.3,38762.76768,202.0,12.4,81.0,739.0,4.4,14238.0,14851.0
2021-11-03 10:45:00,5.4,39455.48485,203.0,12.9,77.0,739.0,4.8,17101.0,17586.0
2021-11-03 11:00:00,5.6,40148.20202,204.0,13.4,74.0,739.0,4.7,15833.0,16470.0
2021-11-03 11:15:00,5.7,40972.21212,206.0,13.9,71.0,739.0,4.5,13739.0,17028.0
2021-11-03 11:30:00,5.7,41925.55556,207.0,14.3,69.0,738.0,4.8,18698.0,19764.0
2021-11-03 11:45:00,5.7,42879.87879,208.0,14.6,66.0,738.0,5.2,21666.0,25738.0
2021-11-03 12:00:00,5.7,43833.22222,209.0,15.0,64.0,737.0,5.3,22533.0,23504.0
2021-11-03 12:15:00,6.0,46013.27273,211.0,15.4,62.0,737.0,5.2,21251.0,26687.0
2021-11-03 12:30:00,6.3,49418.07071,214.0,15.7,61.0,737.0,5.4,23719.0,26240.0
2021-11-03 12:45:00,6.5,52822.86869,216.0,16.0,59.0,736.0,6.1,31287.0,36959.0
2021-11-03 13:00:00,6.8,56227.66667,218.0,16.3,58.0,736.0,6.0,30871.0,39695.0
2021-11-03 13:15:00,7.0,58778.08081,219.0,16.6,56.0,736.0,6.8,44605.0,50359.0
2021-11-03 13:30:00,7.0,60472.15152,220.0,16.8,54.0,736.0,6.9,45647.0,50917.0
2021-11-03 13:45:00,7.1,62166.22222,220.0,17.1,53.0,735.0,7.0,50250.0,60576.0
2021-11-03 14:00:00,7.2,63860.29293,221.0,17.3,51.0,735.0,7.4,58793.0,68727.0
2021-11-03 14:15:00,7.2,65321.17172,221.0,17.5,50.0,735.0,8.209861814417934,64653.0,65544.0
2021-11-03 14:30:00,7.1,66548.85859,220.0,17.6,49.0,735.0,8.505066283680483,64140.0,70625.0
2021-11-03 14:45:00,7.0,67776.54545,221.0,17.7,48.0,734.0,8.529638111031742,69111.0,68615.0
2021-11-03 15:00:00,7.0,69004.23232,220.0,17.8,47.0,734.0,9.279627479598664,70510.0,82796.0
2021-11-03 15:15:00,6.9,69301.11111,220.0,17.8,46.0,734.0,8.2,71494.0,89216.0
2021-11-03 15:30:00,6.7,68669.14141,220.0,17.8,46.0,734.0,9.4,89010.0,88546.0
2021-11-03 15:45:00,6.6,68036.19192,218.0,17.7,46.0,733.0,9.0,84212.0,98317.0
2021-11-03 16:00:00,6.5,67404.22222,218.0,17.7,46.0,733.0,9.1,84431.0,95246.0
