DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2022-01-02 11:00:00,2.0,5486.605639,96.0,0.4,30.0,1031.0,2.6114825895146865,,820.0
2022-01-02 11:15:00,1.9,5426.528342,102.0,0.7,29.0,1031.0,2.878500834646041,,1429.0
2022-01-02 11:30:00,1.7,5461.459989,111.0,0.9,28.0,1031.0,2.5525099916650165,,692.0
2022-01-02 11:45:00,1.5,5443.067363,122.0,1.2,27.0,1030.0,,,0.0
2022-01-02 12:00:00,1.4,5410.541921,135.0,1.4,26.0,1030.0,2.253961215051062,,44.0
2022-01-02 12:15:00,1.4,5404.244324,146.0,1.6,26.0,1030.0,,,0.0
2022-01-02 12:30:00,1.5,5419.027029,160.0,1.7,25.0,1030.0,2.393099688102627,,346.0
2022-01-02 12:45:00,1.7,5426.456149,173.0,1.9,25.0,1029.0,,,0.0
2022-01-02 13:00:00,1.9,5463.038469,180.0,2.0,24.0,1029.0,2.450229392269495,,470.0
2022-01-02 13:15:00,2.0,5405.80014,183.0,2.1,24.0,1029.0,2.9222020590587454,,1582.0
2022-01-02 13:30:00,2.1,5430.388724,185.0,2.2,24.0,1029.0,3.0301697899607207,,1960.0
2022-01-02 13:45:00,2.2,5495.898715,188.0,2.3,25.0,1028.0,2.868789451443218,,1395.0
2022-01-02 14:00:00,2.3,5374.935081,190.0,2.4,25.0,1028.0,2.957048787021817,,1704.0
2022-01-02 14:15:00,2.4,5381.335156,189.0,2.4,25.0,1028.0,3.176130500844362,,2114.0
2022-01-02 14:30:00,2.5,5454.553233,191.0,2.4,26.0,1028.0,2.9073493553367804,,1530.0
2022-01-02 14:45:00,2.8,5389.615877,193.0,2.3,27.0,1027.0,2.4069213907236437,,376.0
2022-01-02 15:00:00,2.9,5509.794109,194.0,2.3,28.0,1027.0,,,0.0
2022-01-02 15:15:00,3.0,5440.682994,194.0,2.1,30.0,1027.0,2.457140243580003,,485.0
2022-01-02 15:30:00,3.1,5392.784318,195.0,1.8,33.0,1027.0,2.460826030945608,,493.0
2022-01-02 15:45:00,3.2,5420.544326,194.0,1.4,37.0,1027.0,2.3622312189156904,,279.0
2022-01-02 16:00:00,3.3,5385.009501,196.0,1.1,40.0,1027.0,2.4529937327936984,,476.0
2022-01-02 16:15:00,3.4,5418.468901,195.0,0.4,44.0,1027.0,2.2972692165969137,,138.0
2022-01-02 16:30:00,3.5,5421.935804,195.0,-0.5,47.0,1027.0,2.543756246671706,,673.0
2022-01-02 16:45:00,3.7,5411.403526,196.0,-1.5,50.0,1027.0,2.350713133398177,,254.0
2022-01-02 17:00:00,3.8,5476.484676,195.0,-2.4,53.0,1027.0,2.6842768899853726,,978.0
2022-01-02 17:15:00,4.0,5440.325923,194.0,-3.0,56.0,1027.0,2.593514376107365,,781.0
2022-01-02 17:30:00,4.1,5455.412398,194.0,-3.1,57.0,1027.0,2.3451844523497702,,242.0
2022-01-02 17:45:00,4.3,5398.828887,195.0,-3.2,58.0,1027.0,2.486626542504838,,549.0
2022-01-02 18:00:00,4.4,5391.07624,194.0,-3.3,59.0,1027.0,2.464511818311212,,501.0
2022-01-02 18:15:00,4.6,5397.804792,193.0,-3.4,60.0,1027.0,2.5755461627000438,,742.0
2022-01-02 18:30:00,4.7,5372.814277,191.0,-3.4,61.0,1027.0,3.159517387643491,,2051.0
2022-01-02 18:45:00,4.9,5495.040212,189.0,-3.5,61.0,1026.0,3.5049182513273136,,3157.0
2022-01-02 19:00:00,4.9,5423.943076,188.0,-3.5,62.0,1026.0,4.092584255829487,,5277.0
2022-01-02 19:15:00,5.1,5393.006839,187.0,-3.5,62.0,1026.0,4.020735015944515,,5002.0
2022-01-02 19:30:00,5.2,5429.748492,187.0,-3.5,63.0,1026.0,3.850360624413602,,4279.0
2022-01-02 19:45:00,5.3,5473.049829,186.0,-3.5,63.0,1026.0,3.3915735720366076,,2931.0
2022-01-02 20:00:00,5.4,5381.49467,186.0,-3.5,64.0,1026.0,3.5329913536674544,,3268.0
2022-01-02 20:15:00,5.5,5393.207325,186.0,-3.5,64.0,1026.0,2.87507328763328,,1417.0
2022-01-02 20:30:00,5.5,5487.053709,186.0,-3.6,65.0,1026.0,3.0301697899607207,,1960.0
2022-01-02 20:45:00,5.6,5395.198818,186.0,-3.7,65.0,1026.0,3.1658461926723946,,2075.0
2022-01-02 21:00:00,5.6,5383.223058,186.0,-3.8,66.0,1026.0,2.6409688884395215,,884.0
2022-01-02 21:15:00,5.6,5414.067633,186.0,-3.8,66.0,1026.0,2.9507649508317546,,1682.0
2022-01-02 21:30:00,5.6,5437.871083,186.0,-3.9,66.0,1026.0,3.1790312031492762,,2125.0
2022-01-02 21:45:00,5.5,5380.385996,185.0,-3.9,67.0,1026.0,3.2233328383515985,,2293.0
2022-01-02 22:00:00,5.5,5480.23306,185.0,-4.0,67.0,1026.0,3.6844849419714554,,3867.0
2022-01-02 22:15:00,5.5,5482.381479,185.0,-3.9,67.0,1026.0,4.79723008408256,,8569.0
2022-01-02 22:30:00,5.5,5487.845992,185.0,-3.8,67.0,1026.0,5.215067143606065,,10947.0
2022-01-02 22:45:00,5.5,5416.702101,185.0,-3.7,66.0,1025.0,4.793615983955436,,9073.0
2022-01-02 23:00:00,5.5,5425.434142,185.0,-3.6,66.0,1025.0,5.445997596087689,,12590.0
2022-01-02 23:15:00,5.5,5509.566347,185.0,-3.6,66.0,1025.0,5.151598770394194,,10698.0
2022-01-02 23:30:00,5.5,5444.282537,184.0,-3.5,66.0,1025.0,4.841198476974072,,9208.0
2022-01-02 23:45:00,5.5,5382.824367,183.0,-3.5,65.0,1025.0,5.071307454885199,,10383.0
2022-01-03 00:00:00,5.8,6274.0,176.0,-4.0,69.0,1025.0,4.841006535396722,,8697.0
2022-01-03 00:15:00,5.8,6113.0,176.0,-4.0,70.0,1025.0,4.572336372035464,,7493.0
2022-01-03 00:30:00,5.7,5843.0,177.0,-4.0,71.0,1025.0,4.070637578919168,,5193.0
2022-01-03 00:45:00,5.6,5574.0,178.0,-4.1,72.0,1024.0,3.9083085875125922,,4493.0
2022-01-03 01:00:00,5.5,5414.233726,179.0,-4.1,73.0,1024.0,4.118972522114513,,5378.0
2022-01-03 01:15:00,5.5,5401.671482,180.0,-4.1,74.0,1024.0,3.5107352004608563,,3180.0
2022-01-03 01:30:00,5.4,5388.601444,180.0,-4.2,75.0,1024.0,3.6376964380712216,,3682.0
2022-01-03 01:45:00,5.3,5372.643538,181.0,-4.2,76.0,1023.0,4.057835350721483,,5144.0
2022-01-03 02:00:00,5.2,5461.905639,182.0,-4.3,77.0,1023.0,4.120278871930604,,5383.0
2022-01-03 02:15:00,5.2,5428.278747,184.0,-4.3,79.0,1023.0,4.170703974831693,,5576.0
2022-01-03 02:30:00,5.1,5503.05663,187.0,-4.4,80.0,1023.0,4.242291944753447,,5850.0
2022-01-03 02:45:00,5.1,5412.875054,190.0,-4.5,81.0,1023.0,3.8771683269687425,,4378.0
2022-01-03 03:00:00,5.0,5518.174288,193.0,-4.6,82.0,1023.0,3.519587079577117,,3215.0
2022-01-03 03:15:00,4.9,5414.526339,195.0,-4.7,82.0,1023.0,3.1708564966536095,,2094.0
2022-01-03 03:30:00,4.8,5433.680333,200.0,-4.8,83.0,1023.0,3.250757660143512,,2397.0
2022-01-03 03:45:00,4.8,5494.759625,202.0,-4.9,84.0,1022.0,2.647419016329329,,898.0
2022-01-03 04:00:00,4.7,5380.18685,207.0,-5.0,85.0,1022.0,,,0.0
2022-01-03 04:15:00,4.6,5380.168139,209.0,-5.0,85.0,1022.0,,,0.0
2022-01-03 04:30:00,4.4,5379.448969,211.0,-5.1,85.0,1022.0,3.3300259790065976,,2842.6057459615195
2022-01-03 04:45:00,4.3,5425.35603,213.0,-5.2,86.0,1022.0,3.2075094227152063,,2486.286424118473
2022-01-03 05:00:00,4.2,5414.676891,215.0,-5.3,86.0,1022.0,3.0849928664238164,,2151.760770426302
2022-01-03 05:15:00,4.0,5421.781791,217.0,-5.3,86.0,1022.0,2.839959753841035,,1503.5063729582482
2022-01-03 05:30:00,4.0,5380.011601,219.0,-5.4,86.0,1022.0,2.839959753841035,,1503.5063729582482
2022-01-03 05:45:00,3.8,5432.950508,221.0,-5.4,86.0,1022.0,2.594926641258253,,1006.7593400476359
2022-01-03 06:00:00,3.8,5388.323903,223.0,-5.5,86.0,1022.0,2.594926641258253,,1006.7593400476359
2022-01-03 06:15:00,3.8,5406.101222,225.0,-5.5,86.0,1022.0,2.594926641258253,,1006.7593400476359
2022-01-03 06:30:00,3.8,5413.778527,227.0,-5.5,86.0,1022.0,2.594926641258253,,1006.7593400476359
2022-01-03 06:45:00,3.9,5396.373688,228.0,-5.5,86.0,1023.0,2.717443197549644,,1234.6691562671924
2022-01-03 07:00:00,3.9,5382.825969,230.0,-5.5,86.0,1023.0,2.717443197549644,,1234.6691562671924
2022-01-03 07:15:00,3.8,5496.475233,231.0,-5.4,86.0,1023.0,2.594926641258253,,1006.7593400476359
2022-01-03 07:30:00,3.7,5432.291772,234.0,-5.3,85.0,1023.0,2.472410084966863,,757.3930680274191
2022-01-03 07:45:00,3.6,5423.072312,238.0,-5.1,84.0,1023.0,2.3498935286754716,,546.06811752786
2022-01-03 08:00:00,3.5,5438.114382,241.0,-5.0,83.0,1023.0,2.227376972384081,,392.71510745756467
2022-01-03 08:15:00,3.4,5403.050413,244.0,-4.6,81.0,1023.0,2.10486041609269,,220.58582205866603
2022-01-03 08:30:00,3.4,5387.250705,247.0,-4.0,77.0,1023.0,,,0.0
2022-01-03 08:45:00,3.2,5427.51665,248.0,-3.5,74.0,1024.0,1.8598273035099089,,208.3015799368444
2022-01-03 09:00:00,3.2,5380.061543,252.0,-2.9,70.0,1024.0,1.8598273035099089,,208.3015799368444
2022-01-03 09:15:00,3.0,5394.708652,255.0,-2.3,67.0,1024.0,3.034168594808942,,1974.0
2022-01-03 09:30:00,2.7,5443.325312,260.0,-1.7,64.0,1024.0,2.853651118803523,,1342.0
2022-01-03 09:45:00,2.4,5398.819871,265.0,-1.0,61.0,1024.0,2.970187717237401,,1750.0
2022-01-03 10:00:00,2.2,5452.10413,270.0,-0.4,58.0,1024.0,3.0104613946373444,,1891.0
2022-01-03 10:15:00,2.1,5394.978624,275.0,0.2,55.0,1024.0,2.6746016981506613,,957.0
2022-01-03 10:30:00,2.1,5459.049659,284.0,0.7,53.0,1024.0,2.5921322058452634,,778.0
2022-01-03 10:45:00,2.1,5406.117702,293.0,1.2,50.0,1024.0,2.8607918417467753,,1367.0
2022-01-03 11:00:00,2.1,5377.447912,301.0,1.7,48.0,1024.0,3.3127272093848554,,2632.0
2022-01-03 11:15:00,2.2,5399.380736,306.0,2.1,46.0,1024.0,3.1742845993775988,,2107.0
2022-01-03 11:30:00,2.3,5471.179105,310.0,2.4,45.0,1024.0,3.1500241801001367,,2015.0
2022-01-03 11:45:00,2.5,5438.915479,315.0,2.8,43.0,1024.0,2.8559361501453635,,1350.0
2022-01-03 12:00:00,2.7,5375.191276,318.0,3.1,42.0,1024.0,2.688884124192378,,988.0
2022-01-03 12:15:00,2.8,5382.435385,321.0,3.4,40.0,1024.0,3.1721749977012976,,2099.0
2022-01-03 12:30:00,3.1,5400.246708,324.0,3.6,38.0,1024.0,3.2475932576290605,,2385.0
2022-01-03 12:45:00,3.2,5411.488104,326.0,3.9,37.0,1023.0,3.5757332842573977,,3437.0
2022-01-03 13:00:00,3.5,5462.856826,329.0,4.1,35.0,1023.0,3.8189495789954577,,4163.0
2022-01-03 13:15:00,3.7,5416.017103,331.0,4.3,33.0,1023.0,4.043726772707706,,5090.0
2022-01-03 13:30:00,3.8,5442.700216,333.0,4.4,31.0,1023.0,4.08814266645478,,5260.0
2022-01-03 13:45:00,4.0,5381.020279,335.0,4.5,30.0,1023.0,4.069853769029514,,5190.0
2022-01-03 14:00:00,4.1,5406.561115,337.0,4.6,28.0,1023.0,4.971257291225009,,9577.0
2022-01-03 14:15:00,4.2,5399.0598,339.0,4.6,27.0,1023.0,5.24165523678806,,11375.0
2022-01-03 14:30:00,4.2,5429.180263,341.0,4.5,26.0,1023.0,4.706291980942111,,7913.0
2022-01-03 14:45:00,4.2,5405.772858,343.0,4.5,25.0,1023.0,4.428858698601179,,6826.0
2022-01-03 15:00:00,4.2,5410.919113,345.0,4.4,24.0,1023.0,4.126810621011056,,5408.0
2022-01-03 15:15:00,4.2,5504.903666,348.0,4.1,25.0,1023.0,4.0371950236272545,,5065.0
2022-01-03 15:30:00,4.2,5432.565973,350.0,3.6,28.0,1023.0,3.6844849419714554,,3867.0
2022-01-03 15:45:00,4.0,5457.071476,351.0,3.1,30.0,1024.0,3.24205555322877,,2364.0
2022-01-03 16:00:00,4.0,5409.463582,354.0,2.6,33.0,1024.0,2.364995559439894,,285.0
2022-01-03 16:15:00,4.0,5408.00807,356.0,1.8,34.0,1024.0,2.2742330455618864,,88.0
2022-01-03 16:30:00,3.9,5432.143617,357.0,0.9,35.0,1024.0,2.717443197549644,,1234.6691562671924
2022-01-03 16:45:00,3.8,5488.521859,358.0,-0.1,35.0,1024.0,2.594926641258253,,1006.7593400476359
2022-01-03 17:00:00,3.7,5407.314765,0.0,-1.0,36.0,1024.0,2.472410084966863,,757.3930680274191
2022-01-03 17:15:00,3.6,5442.676202,0.0,-1.6,36.0,1024.0,2.3498935286754716,,546.06811752786
2022-01-03 17:30:00,3.6,5376.701408,0.0,-1.9,37.0,1024.0,2.3498935286754716,,546.06811752786
2022-01-03 17:45:00,3.6,5484.210598,2.0,-2.2,37.0,1025.0,2.3498935286754716,,546.06811752786
2022-01-03 18:00:00,3.6,5458.243147,3.0,-2.5,38.0,1025.0,2.3498935286754716,,546.06811752786
2022-01-03 18:15:00,3.6,5417.314187,5.0,-2.8,38.0,1025.0,2.355781091025883,,265.0
2022-01-03 18:30:00,3.6,5426.268586,6.0,-3.0,39.0,1025.0,2.835942125904257,,1280.0
2022-01-03 18:45:00,3.6,5373.609391,8.0,-3.3,40.0,1026.0,2.955049384597706,,1697.0
2022-01-03 19:00:00,3.6,5441.798789,9.0,-3.5,41.0,1026.0,2.4631296480491103,,498.0
2022-01-03 19:15:00,3.7,5458.20138,11.0,-3.6,41.0,1026.0,2.829372660796465,,1257.0
2022-01-03 19:30:00,3.6,5423.682255,13.0,-3.7,41.0,1026.0,2.692109188137282,,995.0
2022-01-03 19:45:00,3.5,5480.179906,13.0,-3.7,42.0,1026.0,,,0.0
2022-01-03 20:00:00,3.4,5379.279039,15.0,-3.8,42.0,1026.0,2.3207661110526416,,189.0
2022-01-03 20:15:00,3.2,5472.029475,16.0,-3.7,42.0,1026.0,1.8598273035099089,,208.3015799368444
2022-01-03 20:30:00,3.1,5459.852412,17.0,-3.5,41.0,1026.0,1.737310747218518,,84.1512474561167
2022-01-03 20:45:00,2.9,5385.543651,18.0,-3.3,40.0,1026.0,1.4922776346357365,,0.0
2022-01-03 21:00:00,2.8,5414.034869,18.0,-3.1,39.0,1026.0,1.3697610783443457,,0.0
2022-01-03 21:15:00,2.7,5487.999009,22.0,-3.0,38.0,1026.0,1.2472445220529549,,0.0
2022-01-03 21:30:00,2.6,5405.823354,25.0,-2.9,38.0,1026.0,1.124727965761564,,0.0
2022-01-03 21:45:00,2.6,5395.719145,28.0,-2.8,37.0,1027.0,1.124727965761564,,0.0
2022-01-03 22:00:00,2.6,5499.514039,31.0,-2.7,37.0,1027.0,1.124727965761564,,0.0
2022-01-03 22:15:00,2.6,5430.969512,36.0,-2.9,38.0,1027.0,1.124727965761564,,0.0
2022-01-03 22:30:00,2.6,5381.751068,39.0,-3.3,39.0,1027.0,2.312933812900732,,172.0
2022-01-03 22:45:00,2.5,5436.404041,42.0,-3.7,40.0,1027.0,1.0022114094701733,,0.0
2022-01-03 23:00:00,2.5,5487.368191,45.0,-4.1,41.0,1027.0,1.0022114094701733,,0.0
2022-01-03 23:15:00,2.7,5491.692938,48.0,-4.4,41.0,1027.0,1.2472445220529549,,0.0
2022-01-03 23:30:00,2.8,5428.37892,49.0,-4.7,42.0,1027.0,1.3697610783443457,,0.0
2022-01-03 23:45:00,3.0,5421.285549,50.0,-5.0,43.0,1027.0,1.6147941909271273,,32.6202969433757
2022-01-04 00:00:00,2.4,5454.264774,71.0,-2.0,62.0,1028.0,0.8796948531787825,,
2022-01-04 00:15:00,2.5,5513.178472,72.0,-2.3,63.0,1028.0,1.0022114094701733,,0.0
2022-01-04 00:30:00,2.6,5471.403653,72.0,-2.9,65.0,1028.0,1.124727965761564,,0.0
2022-01-04 00:45:00,2.7,5491.720483,75.0,-3.4,66.0,1028.0,1.2472445220529549,,0.0
2022-01-04 01:00:00,2.8,5380.197712,75.0,-4.0,68.0,1028.0,1.3697610783443457,,0.0
2022-01-04 01:15:00,2.8,5463.017272,75.0,-4.4,69.0,1028.0,1.3697610783443457,,0.0
2022-01-04 01:30:00,2.7,5499.76571,75.0,-4.5,69.0,1028.0,1.2472445220529549,,0.0
2022-01-04 01:45:00,2.6,5380.906195,77.0,-4.7,69.0,1029.0,2.3691420702261987,,294.0
2022-01-04 02:00:00,2.5,5433.993011,76.0,-4.8,69.0,1029.0,1.0022114094701733,,0.0
2022-01-04 02:15:00,2.4,5413.139816,78.0,-4.9,69.0,1029.0,0.8796948531787825,,
2022-01-04 02:30:00,2.4,5475.519449,83.0,-4.9,68.0,1029.0,0.8796948531787825,,
2022-01-04 02:45:00,2.5,5372.602386,90.0,-4.8,68.0,1029.0,2.524405863002283,,631.0
2022-01-04 03:00:00,2.6,5433.533208,92.0,-4.8,67.0,1029.0,2.33643070735646,,223.0
2022-01-04 03:15:00,2.6,5411.946203,99.0,-4.7,68.0,1029.0,2.5806141203277497,,753.0
2022-01-04 03:30:00,2.8,5401.171384,108.0,-4.5,69.0,1029.0,2.5414526295682034,,668.0
2022-01-04 03:45:00,3.0,5376.05764,117.0,-4.4,70.0,1028.0,2.2954263229141114,,134.0
2022-01-04 04:00:00,3.4,5375.955835,124.0,-4.2,71.0,1028.0,2.10486041609269,,220.58582205866603
2022-01-04 04:15:00,3.6,5506.95531,129.0,-4.1,72.0,1028.0,2.3498935286754716,,546.06811752786
2022-01-04 04:30:00,4.0,5415.580299,135.0,-4.2,75.0,1028.0,2.839959753841035,,1503.5063729582482
2022-01-04 04:45:00,4.3,5399.639808,141.0,-4.2,78.0,1028.0,3.2075094227152063,,2486.286424118473
2022-01-04 05:00:00,4.7,5408.460854,145.0,-4.3,81.0,1028.0,3.69757564788077,,4108.731685243169
2022-01-04 05:15:00,4.9,5397.107889,147.0,-4.2,82.0,1028.0,3.9426087604635516,,5054.651880279387
2022-01-04 05:30:00,5.0,5372.891232,149.0,-4.1,83.0,1028.0,4.0651253167549415,,5677.853135234359
2022-01-04 05:45:00,5.2,5463.163045,151.0,-3.9,84.0,1028.0,4.310158429337724,,6431.4756851103875
2022-01-04 06:00:00,5.4,5380.366485,153.0,-3.8,85.0,1028.0,2.324451898418246,,197.0
2022-01-04 06:15:00,5.4,5376.800978,155.0,-3.7,85.0,1028.0,2.493076670394646,,563.0
2022-01-04 06:30:00,5.4,5433.077159,155.0,-3.8,85.0,1028.0,2.798810366599345,,1150.0
2022-01-04 06:45:00,5.3,5447.513681,155.0,-3.8,86.0,1029.0,2.93734039169844,,1635.0
2022-01-04 07:00:00,5.3,5479.02874,155.0,-3.9,86.0,1029.0,2.895638569709847,,1489.0
2022-01-04 07:15:00,5.3,5383.975247,155.0,-3.9,86.0,1029.0,3.4058133833516395,,2985.0
2022-01-04 07:30:00,5.3,5450.782754,155.0,-3.8,86.0,1029.0,3.5342559078269202,,3273.0
2022-01-04 07:45:00,5.2,5428.817206,155.0,-3.7,87.0,1029.0,3.5575237043610906,,3365.0
2022-01-04 08:00:00,5.2,5381.611963,155.0,-3.6,87.0,1029.0,3.154770783871814,,2033.0
2022-01-04 08:15:00,5.1,5503.695182,154.0,-3.3,86.0,1029.0,3.2863571884310923,,2532.0
2022-01-04 08:30:00,5.1,5432.689806,153.0,-2.7,83.0,1029.0,3.4037037816753384,,2977.0
2022-01-04 08:45:00,5.0,5486.339415,151.0,-2.0,80.0,1030.0,3.6136699090413713,,3587.0
2022-01-04 09:00:00,5.0,5410.298998,150.0,-1.4,77.0,1030.0,4.053916301273211,,5129.0
2022-01-04 09:15:00,4.8,5386.413231,149.0,-0.8,73.0,1030.0,4.359845243831667,,6517.0
2022-01-04 09:30:00,4.6,5512.754193,148.0,-0.2,69.0,1030.0,4.142225548840923,,5467.0
2022-01-04 09:45:00,4.3,5492.661204,147.0,0.5,66.0,1030.0,3.928346668210374,,4567.0
2022-01-04 10:00:00,4.0,5377.431333,147.0,1.1,62.0,1030.0,3.569157602628176,,3411.0
2022-01-04 10:15:00,4.1,5441.213116,146.0,1.6,58.0,1030.0,3.3185286139946832,,2654.0
2022-01-04 10:30:00,4.2,5425.334791,146.0,2.0,54.0,1030.0,3.307453205194103,,2612.0
2022-01-04 10:45:00,4.5,5387.714765,146.0,2.4,51.0,1029.0,4.057312810795047,,5142.0
2022-01-04 11:00:00,4.6,5516.224378,146.0,2.8,47.0,1029.0,4.27765446274694,,6149.0
2022-01-04 11:15:00,4.7,5415.051566,146.0,3.1,44.0,1029.0,4.655982627889212,,8156.0
2022-01-04 11:30:00,4.7,5381.253449,146.0,3.3,42.0,1029.0,4.678225091456909,,7825.0
2022-01-04 11:45:00,4.7,5479.389646,145.0,3.4,41.0,1029.0,4.419031539993222,,6782.0
2022-01-04 12:00:00,4.7,5486.621207,145.0,3.6,39.0,1029.0,4.431682982683485,,7052.0
2022-01-04 12:15:00,4.6,5418.45184,144.0,3.7,38.0,1029.0,3.6892902477774254,,3886.0
2022-01-04 12:30:00,4.6,5434.222103,142.0,3.8,38.0,1029.0,3.5350146403225997,,3276.0
2022-01-04 12:45:00,4.5,5421.71428,141.0,3.9,37.0,1028.0,3.2518124609816628,,2401.0
2022-01-04 13:00:00,4.5,5385.586533,140.0,4.0,37.0,1028.0,3.8517145487850737,,4284.0
2022-01-04 13:15:00,4.4,5391.93839,137.0,4.0,37.0,1028.0,4.118711252151295,,5377.0
2022-01-04 13:30:00,4.3,5468.690341,134.0,4.0,37.0,1028.0,4.3944636434733315,,6672.0
2022-01-04 13:45:00,4.3,5382.922021,132.0,4.0,36.0,1027.0,4.903936875176421,,9386.0
2022-01-04 14:00:00,4.3,5386.982924,129.0,4.0,36.0,1027.0,5.277775274835165,,11511.0
2022-01-04 14:15:00,4.4,5396.723953,127.0,3.9,37.0,1027.0,5.452531143015932,,13073.0
2022-01-04 14:30:00,4.5,5471.612375,124.0,3.7,38.0,1027.0,5.66337685588772,,13805.0
