DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-11-01 16:00:00,7.8,111173.0,270.0,8.8,33.0,841.0,9.3,131439.0,141873.0
2021-11-01 16:15:00,7.8,111509.0,270.0,8.8,33.0,841.0,9.5,117747.0,114151.0
2021-11-01 16:30:00,7.9,110437.0,270.0,8.7,33.0,841.0,8.4,153111.0,145893.0
2021-11-01 16:45:00,7.9,109364.0,270.0,8.6,33.0,841.0,8.2,150665.0,131823.0
2021-11-01 17:00:00,8.0,108292.0,270.0,8.5,33.0,841.0,6.4,96002.0,105441.0
2021-11-01 17:15:00,7.9,105260.0,270.0,8.3,33.0,841.0,7.1,116194.0,111247.0
2021-11-01 17:30:00,7.7,100267.0,270.0,8.0,34.0,841.0,6.2,80677.0,106446.0
2021-11-01 17:45:00,7.4,95275.0,270.0,7.8,34.0,841.0,6.634276555646761,48199.0,55610.0
2021-11-01 18:00:00,7.2,90282.0,270.0,7.5,35.0,841.0,5.614039074067774,55768.0,39530.0
2021-11-01 18:15:00,7.0,84939.0,270.0,7.2,36.0,841.0,6.0,83071.0,65995.0
2021-11-01 18:30:00,6.8,79245.0,270.0,6.8,37.0,841.0,5.6,69805.0,77888.0
2021-11-01 18:45:00,6.5,73551.0,270.0,6.3,38.0,841.0,4.6,40875.0,52595.0
2021-11-01 19:00:00,6.3,67857.0,270.0,5.9,39.0,841.0,4.2,34331.0,29815.0
2021-11-01 19:15:00,6.1,62958.0,270.0,5.6,39.0,841.0,3.6,23565.0,24539.0
2021-11-01 19:30:00,5.9,58854.0,270.0,5.3,40.0,841.0,3.7,23653.0,19598.0
2021-11-01 19:45:00,5.7,54751.0,270.0,5.0,41.0,842.0,4.0,27449.0,23534.0
2021-11-01 20:00:00,5.5,50647.0,270.0,4.7,42.0,842.0,3.8,24032.0,23366.0
2021-11-01 20:15:00,5.3,47221.0,270.0,4.5,43.0,842.0,4.0,29253.0,21761.0
2021-11-01 20:30:00,5.2,44474.0,270.0,4.2,44.0,842.0,4.7,42087.0,32830.0
2021-11-01 20:45:00,5.0,41727.0,270.0,4.0,45.0,842.0,4.8,44815.0,43550.0
2021-11-01 21:00:00,4.9,38980.0,270.0,3.7,46.0,842.0,4.1,32454.0,40033.0
2021-11-01 21:15:00,4.7,36448.0,274.0,3.5,46.0,842.0,2.9,11421.0,13651.0
2021-11-01 21:30:00,4.6,34132.0,281.0,3.3,47.0,842.0,3.1142832613163796,9715.0,5863.0
2021-11-01 21:45:00,4.5,31817.0,289.0,3.0,48.0,842.0,3.798889126121538,9888.0,6700.0
2021-11-01 22:00:00,4.4,29501.0,296.0,2.8,49.0,842.0,2.7323713449623965,7664.0,5276.0
2021-11-01 22:15:00,4.3,27118.0,300.0,2.6,50.0,842.0,2.2226848866730498,6745.0,6084.0
2021-11-01 22:30:00,4.2,24669.0,300.0,2.3,51.0,842.0,2.3,2878.0,2842.0
2021-11-01 22:45:00,4.1,22220.0,300.0,2.1,52.0,842.0,1.6,39.0,782.8086419753087
2021-11-01 23:00:00,4.0,19771.0,300.0,1.8,53.0,842.0,1.7,-45.0,1947.3380527509971
2021-11-01 23:15:00,4.0,18172.0,300.0,1.6,55.0,842.0,1.9,-134.0,2855.7540416841885
2021-11-01 23:30:00,3.9,17425.0,300.0,1.4,56.0,842.0,4.176905657754738,-98.0,7961.346067131039
2021-11-01 23:45:00,3.8,16677.0,300.0,1.1,58.0,841.0,4.161569244168076,-106.0,7953.315047764176
2021-11-02 00:00:00,3.6,18536.0,300.0,0.9,57.0,842.0,1.7,-99.0,1947.3380527509971
2021-11-02 00:15:00,3.6,18008.0,300.0,0.7,58.0,842.0,1.9,-118.0,2855.7540416841885
2021-11-02 00:30:00,3.5,17083.0,300.0,0.6,60.0,842.0,2.1,-105.0,3157.134953350816
2021-11-02 00:45:00,3.5,16157.0,300.0,0.5,61.0,841.0,1.7,-98.0,1947.3380527509971
2021-11-02 01:00:00,3.4,15232.0,300.0,0.4,63.0,841.0,1.3,-103.0,694.5414756481155
2021-11-02 01:15:00,3.4,14307.0,300.0,0.3,64.0,841.0,1.5,-112.0,363.2059282512076
2021-11-02 01:30:00,3.3,13384.0,300.0,0.2,64.0,841.0,4.171154502659748,-101.0,7958.3344348684695
2021-11-02 01:45:00,3.3,12460.0,300.0,0.1,65.0,841.0,4.171154502659748,-101.0,7958.3344348684695
2021-11-02 02:00:00,3.2,11537.0,300.0,0.0,65.0,841.0,1.2,-105.0,211.63440860214945
2021-11-02 02:15:00,3.2,10595.0,300.0,-0.1,65.0,841.0,1.0,-111.0,217.69642857142858
2021-11-02 02:30:00,3.2,9635.0,300.0,-0.2,65.0,841.0,0.9,-114.0,0.0
2021-11-02 02:45:00,3.1,8674.0,300.0,-0.3,66.0,840.0,1.0,-117.0,217.69642857142858
2021-11-02 03:00:00,3.1,7714.0,300.0,-0.4,66.0,840.0,4.109808848313143,-133.0,7926.21035740104
2021-11-02 03:15:00,3.1,6930.0,300.0,-0.5,66.0,840.0,4.073384866044844,-152.0,7907.136686404752
2021-11-02 03:30:00,3.1,6322.0,300.0,-0.6,66.0,840.0,1.4,-176.0,122.66666666666613
2021-11-02 03:45:00,3.0,5713.0,300.0,-0.7,66.0,840.0,1.2,-145.0,211.63440860214945
2021-11-02 04:00:00,3.0,5105.0,300.0,-0.8,66.0,840.0,1.4,-189.0,122.66666666666613
2021-11-02 04:15:00,3.0,4559.0,296.0,-1.0,66.0,840.0,1.7,-209.0,1947.3380527509971
2021-11-02 04:30:00,3.0,4075.0,289.0,-1.1,67.0,840.0,2.2,-200.0,2658.8947368421054
2021-11-02 04:45:00,3.0,3590.0,281.0,-1.2,67.0,840.0,2.5,490.0,6648.677813251543
2021-11-02 05:00:00,3.0,3106.0,274.0,-1.3,68.0,840.0,1.9,-244.0,2855.7540416841885
2021-11-02 05:15:00,3.0,2730.0,270.0,-1.5,68.0,840.0,1.6,-298.0,782.8086419753087
2021-11-02 05:30:00,3.1,2462.0,270.0,-1.6,69.0,840.0,2.0,-180.0,1732.1666666666667
2021-11-02 05:45:00,3.1,2194.0,270.0,-1.7,70.0,840.0,2.4,-194.0,4621.3236151603405
2021-11-02 06:00:00,3.2,1926.0,270.0,-1.8,71.0,840.0,2.9,-266.0,10938.994833757664
2021-11-02 06:15:00,3.2,1937.0,270.0,-2.0,72.0,840.0,3.3,3450.0,15907.633380852056
2021-11-02 06:30:00,3.3,2228.0,270.0,-2.1,73.0,840.0,3.0,6466.0,4606.0
2021-11-02 06:45:00,3.4,2519.0,270.0,-2.3,74.0,841.0,2.7,5610.0,4774.0
2021-11-02 07:00:00,3.5,2810.0,270.0,-2.4,75.0,841.0,2.707804410908381,5104.0,3434.0
2021-11-02 07:15:00,3.5,3352.0,270.0,-2.5,75.0,841.0,3.319159841988161,4613.0,3936.0
2021-11-02 07:30:00,3.6,4146.0,270.0,-2.6,75.0,841.0,2.5,3902.0,1591.0
2021-11-02 07:45:00,3.7,4939.0,270.0,-2.6,75.0,842.0,2.7323713449623965,11868.0,5276.0
2021-11-02 08:00:00,3.8,5733.0,270.0,-2.7,75.0,842.0,4.094769011377542,13695.0,10880.0
2021-11-02 08:15:00,3.8,6571.0,270.0,-2.5,75.0,842.0,2.9,10131.0,9045.0
2021-11-02 08:30:00,3.9,7452.0,270.0,-2.2,75.0,842.0,2.7,7941.0,7370.0
2021-11-02 08:45:00,4.0,8334.0,270.0,-1.9,74.0,842.0,2.5,5026.0,3936.0
2021-11-02 09:00:00,4.1,9215.0,270.0,-1.6,74.0,842.0,2.3,3536.0,2596.0
2021-11-02 09:15:00,4.2,10505.0,270.0,-1.1,72.0,842.0,2.5,4548.0,1926.0
2021-11-02 09:30:00,4.3,12202.0,270.0,-0.4,69.0,842.0,2.4433550048239185,3307.0,2261.0
2021-11-02 09:45:00,4.4,13900.0,270.0,0.3,66.0,842.0,3.1525597831237926,2469.0,754.0
2021-11-02 10:00:00,4.5,15597.0,270.0,1.0,63.0,842.0,2.3,2755.0,4125.522210881045
2021-11-02 10:15:00,4.6,18056.0,270.0,1.6,60.0,842.0,2.2,2100.0,2658.8947368421054
2021-11-02 10:30:00,4.7,21275.0,270.0,2.1,57.0,842.0,2.8,6064.0,921.0
2021-11-02 10:45:00,4.8,24494.0,270.0,2.7,55.0,842.0,3.4,12133.0,6700.0
2021-11-02 11:00:00,4.9,27713.0,270.0,3.2,52.0,842.0,4.3,28281.0,18593.0
2021-11-02 11:15:00,5.1,34358.0,270.0,3.7,50.0,842.0,4.9,42950.0,34924.0
2021-11-02 11:30:00,5.5,44429.0,270.0,4.2,49.0,842.0,5.3,54616.0,46314.0
2021-11-02 11:45:00,6.0,54500.0,270.0,4.6,47.0,842.0,6.0,66455.0,51255.0
2021-11-02 12:00:00,6.4,64571.0,270.0,5.1,46.0,842.0,6.5,24500.0,82159.0
2021-11-02 12:15:00,6.8,76249.0,270.0,5.5,45.0,842.0,7.4,31479.0,113078.91826923077
2021-11-02 12:30:00,7.3,89535.0,270.0,5.8,44.0,842.0,8.2,84581.0,126375.6554054054
2021-11-02 12:45:00,7.7,102822.0,270.0,6.1,43.0,841.0,7.9,75485.0,71941.0
2021-11-02 13:00:00,8.2,116108.0,270.0,6.4,42.0,841.0,8.2,74783.0,72611.0
2021-11-02 13:15:00,8.6,128727.0,270.0,6.7,41.0,841.0,8.4,81863.0,74705.0
2021-11-02 13:30:00,9.0,140678.0,270.0,6.9,40.0,841.0,8.6,91578.0,87770.0
2021-11-02 13:45:00,9.5,152629.0,270.0,7.2,39.0,840.0,8.8,84305.0,83499.0
2021-11-02 14:00:00,9.9,164580.0,270.0,7.4,38.0,840.0,9.9,81409.0,79814.0
2021-11-02 14:15:00,10.1,172291.0,270.0,7.6,36.0,840.0,10.7,92907.0,88273.0
2021-11-02 14:30:00,10.1,175762.0,270.0,7.8,35.0,840.0,11.1,104941.0,97988.0
2021-11-02 14:45:00,10.1,179232.0,270.0,7.9,34.0,840.0,10.8,109449.0,107368.0
2021-11-02 15:00:00,10.1,182703.0,270.0,8.1,33.0,840.0,10.9,121279.0,117501.0
2021-11-02 15:15:00,10.1,184662.0,270.0,8.2,32.0,840.0,11.2,142117.0,125541.0
2021-11-02 15:30:00,10.1,185111.0,270.0,8.2,32.0,840.0,10.8,129754.0,127216.0
2021-11-02 15:45:00,10.2,185559.0,270.0,8.3,31.0,840.0,10.5,135964.0,138774.0
2021-11-02 16:00:00,10.2,186008.0,270.0,8.3,31.0,840.0,10.8,132879.0,135424.0
2021-11-02 16:15:00,10.2,185730.0,270.0,8.3,31.0,840.0,11.3,113552.0,109378.0
2021-11-02 16:30:00,10.2,184726.0,270.0,8.2,32.0,840.0,10.6,135242.0,118088.0
2021-11-02 16:45:00,10.3,183722.0,270.0,8.1,32.0,840.0,10.5,150142.0,144720.0
2021-11-02 17:00:00,10.3,182718.0,270.0,8.0,33.0,840.0,10.2,154331.0,144553.0
2021-11-02 17:15:00,10.2,180214.0,270.0,7.8,33.0,840.0,10.1,174221.0,159879.0
2021-11-02 17:30:00,10.0,176209.0,270.0,7.6,34.0,840.0,9.4,184271.0,187433.0
2021-11-02 17:45:00,9.9,172204.0,270.0,7.3,35.0,840.0,9.8,188028.0,189945.0
2021-11-02 18:00:00,9.7,168199.0,270.0,7.1,36.0,840.0,8.9,176077.0,181654.0
2021-11-02 18:15:00,9.5,162437.0,270.0,6.8,37.0,840.0,10.134441905709002,164099.0,166663.0
2021-11-02 18:30:00,9.4,154920.0,270.0,6.5,38.0,840.0,8.471014907245925,159651.0,153095.0
2021-11-02 18:45:00,9.2,147403.0,270.0,6.1,39.0,840.0,8.6,177839.0,168924.0
2021-11-02 19:00:00,9.1,139886.0,270.0,5.8,40.0,840.0,7.7,149014.0,153263.0
2021-11-02 19:15:00,8.9,131945.0,270.0,5.5,41.0,840.0,7.5,141635.0,144385.0
2021-11-02 19:30:00,8.8,123580.0,270.0,5.2,42.0,840.0,7.3,131804.0,127886.0
2021-11-02 19:45:00,8.6,115215.0,270.0,5.0,43.0,840.0,6.3,94970.0,103431.0
2021-11-02 20:00:00,8.5,106850.0,270.0,4.7,44.0,840.0,5.6,73873.0,83834.0
2021-11-02 20:15:00,8.3,99926.0,270.0,4.5,44.0,840.0,4.6,43183.0,54438.0
2021-11-02 20:30:00,8.2,94442.0,270.0,4.3,45.0,840.0,4.7,43168.0,38609.0
2021-11-02 20:45:00,8.0,88959.0,270.0,4.1,45.0,840.0,4.9,45965.0,35929.0
2021-11-02 21:00:00,7.9,83475.0,270.0,3.9,46.0,840.0,5.3,59813.0,53098.0
2021-11-02 21:15:00,7.7,78731.0,270.0,3.7,46.0,840.0,4.9,49709.0,51758.0
2021-11-02 21:30:00,7.6,74727.0,270.0,3.5,47.0,840.0,4.8,46073.0,47989.0
2021-11-02 21:45:00,7.4,70723.0,270.0,3.3,47.0,840.0,4.5,40134.0,40870.0
2021-11-02 22:00:00,7.3,66719.0,270.0,3.1,48.0,840.0,4.2,33116.0,30653.0
2021-11-02 22:15:00,7.1,63078.0,270.0,2.9,48.0,840.0,4.3,36177.0,35091.0
2021-11-02 22:30:00,7.0,59801.0,270.0,2.6,49.0,840.0,4.5,35164.0,31490.0
2021-11-02 22:45:00,6.8,56524.0,270.0,2.4,49.0,840.0,4.2,31561.0,32328.0
2021-11-02 23:00:00,6.7,53247.0,270.0,2.1,50.0,840.0,4.0,28288.0,25209.0
2021-11-02 23:15:00,6.5,50418.0,270.0,1.9,50.0,840.0,4.3,35123.0,28978.0
2021-11-02 23:30:00,6.3,48038.0,270.0,1.7,51.0,840.0,4.569297077860818,44342.0,37269.0
2021-11-02 23:45:00,6.1,45659.0,270.0,1.4,51.0,840.0,4.986337463748178,42547.0,45141.0
2021-11-03 00:00:00,6.6,49136.0,270.0,1.7,51.0,840.0,4.3,35092.0,35091.0
2021-11-03 00:15:00,6.4,46713.0,270.0,1.5,51.0,840.0,4.4,38743.0,33333.0
2021-11-03 00:30:00,6.1,44979.0,270.0,1.3,52.0,840.0,4.6,38953.0,37436.0
2021-11-03 00:45:00,5.9,43244.0,270.0,1.1,52.0,839.0,3.8,26327.0,29648.0
2021-11-03 01:00:00,5.6,41510.0,270.0,0.9,53.0,839.0,3.5,20867.0,20603.0
2021-11-03 01:15:00,5.4,39337.0,270.0,0.7,54.0,839.0,4.2,32460.0,23534.0
2021-11-03 01:30:00,5.2,36725.0,270.0,0.5,55.0,839.0,4.3,34905.0,32328.0
2021-11-03 01:45:00,4.9,34113.0,270.0,0.4,56.0,839.0,3.8,25148.0,26716.0
2021-11-03 02:00:00,4.7,31501.0,270.0,0.2,57.0,839.0,3.5,20766.0,15829.0
2021-11-03 02:15:00,4.6,29769.0,270.0,0.0,58.0,839.0,4.500563718371799,23791.0,21775.0
2021-11-03 02:30:00,4.6,28916.0,270.0,-0.2,59.0,839.0,4.720480096288892,22119.0,17923.0
2021-11-03 02:45:00,4.5,28063.0,270.0,-0.3,60.0,838.0,3.9,26335.0,22110.0
2021-11-03 03:00:00,4.5,27210.0,270.0,-0.5,61.0,838.0,3.861136182071078,28666.0,24204.0
2021-11-03 03:15:00,4.5,25928.0,270.0,-0.7,61.0,838.0,4.254776014810979,30362.0,24874.0
2021-11-03 03:30:00,4.5,24215.0,270.0,-0.8,61.0,838.0,4.3,34305.0,29983.0
2021-11-03 03:45:00,4.4,22503.0,270.0,-1.0,62.0,837.0,3.8,23408.0,26214.0
2021-11-03 04:00:00,4.4,20790.0,270.0,-1.1,62.0,837.0,4.0,26838.0,20938.0
2021-11-03 04:15:00,4.4,19137.0,270.0,-1.2,62.0,837.0,4.1,29791.0,27219.0
2021-11-03 04:30:00,4.4,17544.0,270.0,-1.3,62.0,837.0,3.6,20368.0,19933.0
2021-11-03 04:45:00,4.4,15951.0,270.0,-1.4,61.0,837.0,3.2,15095.0,13986.0
2021-11-03 05:00:00,4.4,14358.0,270.0,-1.5,61.0,837.0,3.1,15184.0,12144.0
2021-11-03 05:15:00,4.4,12800.0,270.0,-1.7,61.0,837.0,2.7,9800.0,9380.0
2021-11-03 05:30:00,4.4,11279.0,270.0,-1.8,61.0,837.0,2.0,3746.0,3099.0
2021-11-03 05:45:00,4.4,9757.0,270.0,-2.0,60.0,836.0,2.2,5075.0,2261.0
2021-11-03 06:00:00,4.4,8236.0,270.0,-2.1,60.0,836.0,1.5,2.0,0.0
2021-11-03 06:15:00,4.4,7335.0,270.0,-2.2,60.0,836.0,1.6,-546.0,0.0
2021-11-03 06:30:00,4.5,7055.0,270.0,-2.3,60.0,836.0,1.2,-138.0,211.63440860214945
2021-11-03 06:45:00,4.5,6776.0,270.0,-2.4,59.0,836.0,4.121311158503136,-127.0,7932.233621926185
2021-11-03 07:00:00,4.6,6496.0,270.0,-2.5,59.0,836.0,4.127062313598126,-124.0,7935.245254188754
2021-11-03 07:15:00,4.6,6431.0,270.0,-2.6,59.0,836.0,4.082970124536502,-147.0,7912.156073509039
2021-11-03 07:30:00,4.7,6582.0,270.0,-2.7,59.0,836.0,4.0714678143465095,-153.0,7906.1328089838935
2021-11-03 07:45:00,4.7,6732.0,270.0,-2.8,58.0,836.0,1.9,-154.0,2855.7540416841885
2021-11-03 08:00:00,4.8,6883.0,270.0,-2.9,58.0,836.0,2.3,3.0,4125.522210881045
2021-11-03 08:15:00,4.8,7174.0,270.0,-2.8,57.0,836.0,1.8,-79.0,1397.192982456137
2021-11-03 08:30:00,4.8,7605.0,270.0,-2.5,55.0,836.0,1.9,-32.0,2855.7540416841885
2021-11-03 08:45:00,4.8,8036.0,270.0,-2.1,53.0,836.0,1.2,-132.0,211.63440860214945
2021-11-03 09:00:00,4.8,8467.0,270.0,-1.8,51.0,836.0,1.5,-141.0,363.2059282512076
2021-11-03 09:15:00,4.8,9496.0,270.0,-1.2,49.0,836.0,2.0,-140.0,1732.1666666666667
2021-11-03 09:30:00,4.8,11125.0,270.0,-0.3,46.0,836.0,2.2,-150.0,2658.8947368421054
2021-11-03 09:45:00,4.7,12754.0,270.0,0.6,43.0,836.0,2.1,363.0,3157.134953350816
2021-11-03 10:00:00,4.7,14383.0,270.0,1.5,40.0,836.0,1.6,-167.0,782.8086419753087
2021-11-03 10:15:00,4.7,15904.0,270.0,2.3,37.0,836.0,1.5,-77.0,363.2059282512076
2021-11-03 10:30:00,4.7,17318.0,270.0,3.0,35.0,836.0,1.4,-117.0,122.66666666666613
2021-11-03 10:45:00,4.6,18732.0,270.0,3.7,34.0,836.0,1.3,-123.0,694.5414756481155
2021-11-03 11:00:00,4.6,20146.0,270.0,4.4,32.0,836.0,4.138564623788104,-118.0,7941.268518713892
2021-11-03 11:15:00,4.7,22097.0,270.0,5.0,31.0,836.0,4.1539010373747525,-110.0,7949.299538080748
2021-11-03 11:30:00,4.8,24585.0,270.0,5.5,30.0,836.0,2.3,-146.0,4125.522210881045
2021-11-03 11:45:00,4.9,27074.0,270.0,6.0,29.0,835.0,2.7,252.0,0.0
2021-11-03 12:00:00,5.0,29562.0,270.0,6.5,28.0,835.0,3.2,6424.0,0.0
2021-11-03 12:15:00,5.0,31957.0,270.0,6.9,27.0,835.0,3.9,25862.0,12814.0
2021-11-03 12:30:00,5.1,34259.0,270.0,7.3,26.0,835.0,4.2,30006.0,25376.0
2021-11-03 12:45:00,5.2,36561.0,270.0,7.6,25.0,834.0,4.5,36006.0,28810.0
2021-11-03 13:00:00,5.3,38863.0,270.0,8.0,24.0,834.0,5.0,38027.0,33333.0
2021-11-03 13:15:00,5.4,41726.0,270.0,8.4,24.0,834.0,5.3,35499.0,32328.0
2021-11-03 13:30:00,5.5,45149.0,270.0,8.7,23.0,834.0,5.6,35225.0,30653.0
2021-11-03 13:45:00,5.6,48572.0,270.0,9.0,22.0,833.0,5.5,42286.0,32160.0
2021-11-03 14:00:00,5.7,51995.0,270.0,9.3,21.0,833.0,6.0,52883.0,40200.0
2021-11-03 14:15:00,5.8,56299.0,270.0,9.5,21.0,833.0,6.8,79093.0,58541.0
2021-11-03 14:30:00,5.9,61484.0,270.0,9.8,20.0,833.0,7.5,80302.0,75710.0
2021-11-03 14:45:00,6.0,66669.0,270.0,10.0,20.0,832.0,7.7,68732.0,73700.0
2021-11-03 15:00:00,6.1,71854.0,270.0,10.3,19.0,832.0,7.8,79546.0,67921.0
2021-11-03 15:15:00,6.2,76360.0,270.0,10.5,19.0,832.0,7.7,78340.0,74370.0
